Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2011-03-30 13:40:00","Creag Meagaidh","TR","429885","850","90","33","The Window - approaches","4.10","180.00","15.00","100","0 - None","0","92","14.00","","1","","","","Moderate","Moderate","1011","0.00","2","298","","","","","","","Several small full depth snow slides from very steep ledges on Post Face.",
"2011-03-29 13:15:00","Creag Meagaidh","TR","434864","870","50","31","Above Lochain Coire Choile Rais","1.70","","3.00","100","0 - None","0","70","8.00","","1","","","","Low","Moderate","0","0.00","1","298","","","","1","","0.00","Thawing snowpack. Cornices still in place.",
"2011-03-28 12:55:00","Creag Meagaidh","TR & MD","433880","740","10","36","Easy Gully, Coire Ardair","2.50","90.00","4.00","100","0 - None","0","90","30.00","","0","","","","Low","Moderate","1011","0.00","2","298","","","","2","","0.00","Pit adjacent to debris of falling ice triggered small full depth avalanche.",
"2011-03-27 13:05:00","Creag Meagaidh","TR","485907","910","95","41","Coire nan Gall - top","1.70","270.00","5.00","80","","0","87","8.00","","0","","","","Low","Moderate","0","0.00","1","298","0","12","","2","","0.00","Cooler temps. Warm when in sunlight.",
"2011-03-26 12:50:00","Creag Meagaidh","TR","455881","840","15","31","Death Gullies, Sron a Ghoire","2.30","225.00","5.00","100","2 - Trace","0","67","7.00","","1","","","","Low","Low","0","0.00","1","298","2","12","0","2","","0.00","Isothermal snowpack. No shears possible. Cornices still in place.",
"2011-03-25 13:30:00","Creag Meagaidh","TR","456879","790","90","40","Sron a Ghoire","2.10","360.00","10.00","60","0 - None","0","71","8.00","","0","","","","Low","Moderate","0","0.00","1","296","","","","2","","0.00","Isothermal snowpack. Cooler overnight.",
"2011-03-24 14:10:00","Creag Meagaidh","TR","428885","920","90","36","The Window","2.00","270.00","12.00","60","0 - None","0","61","5.00","","0","","","","Moderate","Moderate","0","0.00","2","296","","12","","2","","0.00","Isothermal snowpack. Many cornices still in place.",
"2011-03-23 13:15:00","Creag Meagaidh","KM","443901","930","40","30","Min Choire","4.60","270.00","20.00","100","0 - None","0","250","15.00","","1","","","","Moderate","Moderate","0","0.00","2","296","0","12","0","2","","0.00","Nil.",
"2011-03-22 13:25:00","Creag Meagaidh","TR","446868","890","92","36","Creag Mhor Ridge, Puist Coire Ardair","4.20","260.00","19.00","40","0 - None","0","84","12.00","","0","","","","Moderate","Moderate","0","0.00","1","296","0","12","","3","","0.00","Cornice debris below many N through E to SE aspects. Isothermal snowpack.",
"2011-03-21 12:50:00","Creag Meagaidh","TR","462899","840","95","39","Balloon Gully","5.00","220.00","","100","0 - None","0","87","35.00","","0","","","","Considerable -","Moderate","2011","0.00","2","296","","","","2","","0.00","CT triggered loose snow avalanches overnight/early am. Isothermal snowpack.",
"2011-03-20 13:40:00","Creag Meagaidh","WS & TR","448897","900","65","30","Wall Gully, Coire Chriochairein","4.60","260.00","20.00","80","0 - None","0","100","30.00","","0","","","","Considerable +","Considerable -","2011","0.00","2","296","","","","2","","0.00","New debris in Easy Gully and below Centre Post. Mid morning?",
"2011-03-19 13:05:00","Creag Meagaidh","KM","449900","950","40","33","Min Window","-0.60","220.00","15.00","90","2 - Trace","1","138","15.00","","0","","","","Considerable +","Considerable +","4400","0.00","2","296","2","12","0","1","","-1.00","Shears at 24cm and 33cm.",
"2011-03-18 12:45:00","Creag Meagaidh","BF NT","431884","820","45","15","Inner Coire, Coire Ardair","0.40","320.00","15.00","100","6 - Snow Showers","1","125","15.00","","0","","","","Considerable -","Considerable -","4400","0.00","1","294","6","12","0","1","","-1.10","Easy shear at 11cm between old and new snow.",
"2011-03-17 13:10:00","Creag Meagaidh","TR","445874","970","5","40","Coire nan Gamhna (top)","-1.90","230.00","20.00","50","4 - Light Showers","1","77","35.00","10","0","","","","Considerable -","Considerable +","0","0.00","2","288","","","","","","-1.90","",
"2011-03-16 13:20:00","Creag Meagaidh","TR","447897","850","240","33","Coire Chriochairein","-0.30","220.00","5.00","0","0 - None","1","88","50.00","5","0","","200","20","Considerable -","Considerable +","4011","0.00","1","288","","","","3","","-0.80","Late drifting. Early loose snow avalanches - wet snow and cold snow according to aspect.",
"2011-03-15 12:50:00","Creag Meagaidh","TR","453881","860","390","34","Death Gullies. Sron a Ghoire","-0.50","140.00","8.00","100","6 - Snow Showers","1","93","60.00","8","0","","","","Considerable -","Considerable -","4400","0.00","3","288","6","","","1","","-0.60","Trace of drifting but only above 900m. General covering of fresh snow.",
"2011-03-14 13:05:00","Creag Meagaidh","TR & AC","473890","650","200","31","Coire Chrannaig","-1.20","50.00","20.00","100","4 - Light Showers","1","100","70.00","25","0","","","","High","Considerable +","1021","","1","282","10","","","0","","-1.00","Easy shears in new snow. Deep drifts. Small ski cut avalanche nearby.",
"2011-03-13 12:40:00","Creag Meagaidh","TR","475888","600","190","32","Na Cnapanan, Carn Liath","-1.50","50.00","15.00","100","10 - Heavy Snow","1","90","80.00","","0","","","","High","High","9900","0.00","2","272","10","","","1","","-0.10","Heavy snow with persistent drifting.",
"2011-03-12 12:00:00","Creag Meagaidh","IP","432885","850","90","25","Inner Coire","-3.00","180.00","20.00","100","10 - Heavy Snow","1","85","25.00","5","0","-5.00","200","30","High","High","9900","0.00","2","262","10","10","","1","","-2.30","nil",
"2011-03-11 11:45:00","Creag Meagaidh","PN","430885","800","140","20","Inner Corrie","-1.80","330.00","10.00","85","6 - Snow Showers","1","114","15.00","6","0","-4.80","250","29","Considerable -","High","4400","0.00","2","242","6","10","5","1","","-1.80","Not to ground.",
"2011-03-10 14:00:00","Creag Meagaidh","PN","432886","800","150","25","Inner Corrie","-1.40","280.00","12.00","95","6 - Snow Showers","1","80","15.00","","0","-4.20","250","40","High","Considerable +","2010","0.00","1","236","6","10","","1","2","1.30","Debris noted on NE,E and SE aspects.",
"2011-03-09 15:37:00","Creag Meagaidh","IP","43085","850","90","30","Inner Coire","-1.90","250.00","30.00","100","6 - Snow Showers","1","60","20.00","","0","-7.00","252","50","High","High","","0.00","2","230","8","10","5","1","","-1.70","",
"2011-03-08 13:05:00","Creag Meagaidh","KM","444900","950","40","30","Min Choire","0.10","230.00","30.00","100","6 - Snow Showers","1","67","5.00","","0","","","","Moderate","High","0","0.00","2","222","6","10","0","2","","0.00","Nil.",
"2011-03-07 12:00:00","Creag Meagaidh","TR","432880","800","360","37","Easy Gully","0.00","223.00","20.00","100","0 - None","0","76","1.00","","0","","","","Low","Considerable +","0","0.00","1","216","0","","","1","","0.00","Isothermal snowpack",
"2011-03-06 12:15:00","Creag Meagaidh","TR","442895","850","85","40","Lif a Gully, Coire a Chriochairein","-1.00","225.00","10.00","100","0 - None","0","100","3.00","","0","","","","Low","Low","0","0.00","1","216","0","10","0","1","","0.00","Lots of old cornice debris in corrie.",
"2011-03-05 12:40:00","Creag Meagaidh","TR","436859","850","90","37","Meall Coire Choille Rais","3.00","180.00","10.00","60","0 - None","0","77","8.00","","0","","","","Low","Low","0","0.00","1","216","0","","","1","","0.00","Isothermal snowpack. Temporary temperature inversion.",
"2011-03-04 12:45:00","Creag Meagaidh","TR","432880","800","20","34","Easy Gully","1.60","225.00","10.00","70","0 - None","0","91","3.00","","0","","","","Low","Low","0","0.00","1","216","0","","","1","","0.00","Isothermal snowpack. Cornices continue to collapse.",
"2011-03-03 12:55:00","Creag Meagaidh","TR","450900","900","85","40","The Min Window","2.10","225.00","5.00","100","0 - None","0","90","5.00","","0","","","","Low","Low","0","0.00","1","216","","","","1","","0.00","Very poor viz.",
"2011-03-02 11:45:00","Creag Meagaidh","BF","428885","930","20","30","Top of Inner Coire","1.50","320.00","5.00","100","0 - None","0","150","5.00","","0","","","","Low","Low","0","0.00","2","216","0","10","0","1","","-0.10","",
"2011-03-01 13:25:00","Creag Meagaidh","KM","441896","1000","120","40","Coire a' Chriochairein","1.90","180.00","5.00","40","0 - None","0","183","5.00","","0","","","","Considerable -","Moderate","0","0.00","2","216","0","10","0","2","","0.00","",
"2011-02-28 13:05:00","Creag Meagaidh","TR","444874","1000","50","42","Puist Coire Ardair","1.00","180.00","5.00","5","0 - None","0","90","30.00","","0","","","","Considerable -","Considerable -","4400","0.00","3","216","","","","1","","-1.40","Localised instability.",
"2011-02-27 13:20:00","Creag Meagaidh","TR","452880","890","110","30","Summit slopes Sron a Ghoire","1.20","320.00","30.00","30","","1","80","30.00","","0","","","","Considerable -","Considerable -","4400","0.00","2","216","8","","","1","","-0.10","Constant drifting.",
"2011-02-26 12:40:00","Creag Meagaidh","TR","443896","850","80","40","lifa Gully, Coire Chriochairein","0.10","270.00","20.00","60","4 - Light Showers","1","90","5.00","","0","","","","Moderate","Moderate","0","0.00","2","208","4","8","","2","","0.00","nil",
"2011-02-25 13:00:00","Creag Meagaidh","TR","430885","830","110","25","The Window","3.30","225.00","55.00","100","0 - None","0","67","6.00","","1","","","","Moderate","Considerable -","0","0.00","3","204","0","","","3","","0.00","Wet isothermal snowpack",
"2011-02-24 13:30:00","Creag Meagaidh","TR / WS","455875","800","110","30","Sron a Ghoire","5.80","200.00","20.00","80","","0","50","20.00","","0","","","","Moderate","Moderate","0","0.00","3","204","","8","","2","","0.00","Isothermal and generally well bonded,wet snow instabilities at highest elevations only",
"2011-02-23 14:00:00","Creag Meagaidh","WS","452885","750","20","35","Sron a Ghoire","5.00","180.00","20.00","100","","0","72","22.00","","1","","","","Considerable +","Considerable +","2021","0.00","2","204","","8","","2","","-0.10","wet at all levels - overnight instabilities (transitional)",
"2011-02-22 13:30:00","Creag Meagaidh","WS","469897","900","130","20","Cairn Liath","1.00","160.00","2.00","199","2 - Trace","0","50","10.00","","1","","","","Moderate","High","0","0.00","3","204","2","8","","1","","-0.20","snowpack well bonded",
"2011-02-21 13:40:00","Creag Meagaidh","TR & DS","426885","980","350","33","Top of The Window","-1.90","175.00","20.00","90","4 - Light Showers","1","90","15.00","","0","","","","Considerable -","Considerable -","4400","0.00","1","202","4","","","1","","-2.30","Late drifting on to N top of N aspects.",
"2011-02-20 13:09:00","Creag Meagaidh","TR & DS","388842","960","30","40","Beinn a Chaorainn - South Ridge","-1.20","185.00","20.00","100","0 - None","1","85","30.00","","0","","","","Considerable -","Considerable -","4400","0.00","3","198","0","8","5","1","","-1.20","Shears in new snow and on mixed forms above buried mf crust.",
"2011-02-19 16:46:00","Creag Meagaidh","WS","445865","800","300","30","Creag Mhor Ridge","0.50","130.00","5.00","100","","1","50","10.00","","0","","","","Considerable +","Considerable -","1011","0.00","2","198","6","6","","1","","-0.50","Less new than expected. Easy shears at 6 and 12",
"2011-02-18 13:45:00","Creag Meagaidh","WS","459883","750","60","","Sron a Ghoire","0.50","120.00","30.00","100","2 - Trace","0","55","15.00","","0","","","","Considerable -","High","44000","0.00","3","192","3","6","","2","","-0.10","Some consolidation; insbability concerns only at highest elevations NW aspectes",
"2011-02-17 14:10:00","Creag Meagaidh","TR","428884","910","322","42","Cinderella, Inner Corrie","-1.00","150.00","10.00","5","4 - Light Showers","1","105","29.00","","0","","","","Considerable -","Considerable +","4400","0.00","3","190","4","","","1","","-3.20","Trace of drifting. little overnight snow.",
"2011-02-16 13:15:00","Creag Meagaidh","TR & WS","454881","860","320","42","Death Gullies II, Sron a Ghoire","0.50","150.00","5.00","100","6 - Snow Showers","0","64","22.00","","0","","","","Considerable +","Considerable -","8800","0.00","3","186","6","","","1","","-0.90","Deep slab with weaknesses near surface and at snow-ice interface.",
"2011-02-15 13:30:00","Creag Meagaidh","WS /TR","442895","820","140","30","Coire a Chriochairein","-1.60","150.00","30.00","100","6 - Snow Showers","1","100","27.00","","0","","","","High","High","3011","0.00","2","180","6","6","","1","","-1.80","Fresh slab overlies soft. v easy shears in new layers",
"2011-02-14 13:30:00","Creag Meagaidh","WS","471897","800","100","30","Cairn Liath","-0.50","150.00","2.00","100","6 - Snow Showers","1","90","13.00","","0","","","","Considerable -","Considerable -","4400","0.00","2","174","6","6","","1","","-0.20","Some consolidation shear weaknesses at 7 & 16",
"2011-02-13 12:20:00","Creag Meagaidh","TR","453880","860","10","39","Death Gullies II, Sron a Ghoire","-1.80","175.00","20.00","100","6 - Snow Showers","1","91","41.00","","0","","","","Considerable +","Considerable -","8800","0.00","3","168","6","","","1","","-1.40","Weak, soft slab with easy shear fracture within and below new storm snow.",
"2011-02-12 14:00:00","Creag Meagaidh","TR","432880","820","360","41","Below Missed the Post, Easy Gully","-1.60","180.00","20.00","80","6 - Snow Showers","1","72","30.00","","0","","","","Considerable +","Considerable +","1012","0.00","2","162","6","","","1","","-1.00","Climber triggered avalanche in Easy Gully 1450hrs.",
"2011-02-11 13:15:00","Creag Meagaidh","WS","455877","800","80","25","Bealach Sron a Ghoire","-0.60","170.00","5.00","100","2 - Trace","1","100","0.00","","0","","","","Low","Considerable +","0","0.00","2","156","2","6","","1","","-0.50","Snow flurries only after midday. Old snowpack re-frozen & stable",
"2011-02-10 13:30:00","Creag Meagaidh","WS","461901","930","90","20","Cairn Liath","-0.60","270.00","2.00","30","2 - Trace","0","50","2.00","","0","","","","Low","Considerable -","0","0.00","3","154","2","4","","1","","","insignificant new. Old snow re-frozen and stable, wet surface layers on sun affected slopes",
"2011-02-09 12:45:00","Creag Meagaidh","WS/TR","450897","800","80","30","Chriochairein -Boundary Wall Gully","2.30","200.00","10.00","100","2 - Trace","0","50","10.00","","0","","","","Considerable -","Considerable -","0","0.00","2","152","","","","1","","-0.20","some new overnight but snowpack consolidating weakness of layers still evident under high load",
"2011-02-08 13:35:00","Creag Meagaidh","TR","427886","890","100","32","The Window","-0.50","270.00","25.00","100","4 - Light Showers","1","100","43.00","","0","","","","Considerable +","High","1011","0.00","3","152","4","","","1","","-0.80","Drifting continued through morning. Large new cornices.",
"2011-02-07 13:10:00","Creag Meagaidh","TR","441895","880","100","33","Lifa Gully, Coire Chriochairein","-1.20","260.00","45.00","100","8 - Snow","1","90","50.00","","0","","","","Considerable +","Considerable +","1011","0.00","4","148","8","","","1","","-0.80","Rapid build up after heavy drifting. New snow instability.",
"2011-02-06 13:00:00","Creag Meagaidh","WS","411864","800","60","40","Moy Coire","1.30","270.00","5.00","100","4 - Light Showers","0","50","15.00","","0","","","","Moderate","Considerable -","0","0.00","3","140","4","4","","1","","-0.10","Fluctuating overnight temps some dense overlies soft but well bonded",
"2011-02-05 12:15:00","Creag Meagaidh","WS/TR","456875","800","100","30","Sron a Ghoire","1.50","270.00","30.00","100","4 - Light Showers","1","50","18.00","","0","","","","Considerable -","Considerable -","121","0.00","1","136","6","4","","1","","-1.50","new slab above 800m shear in new",
"2011-02-04 13:30:00","Creag Meagaidh","WS/TR","475895","700","130","30","Na Cnapanan /Cairn Liath","3.50","270.00","45.00","100","6 - Snow Showers","0","40","20.00","","1","","","","High","Considerable -","9900","0.00","3","132","6","4","","2","","","Sodden surface layers wet snow instabilities rapid consolidation",
"2011-02-03 13:30:00","Creag Meagaidh","WS/TR","449896","800","60","30","Coire Chriochairein","-2.30","220.00","30.00","100","6 - Snow Showers","1","50","18.00","","0","","","","Considerable -","High","8800","0.00","3","126","6","4","","1","","-1.80","Poor mountain conditions for obs easy shears in new deposits - graupel",
"2011-02-02 13:35:00","Creag Meagaidh","TR","457857","780","100","31","The Notch, Meall Choire Choile Rais","2.60","220.00","55.00","100","4 - Light Showers","0","85","16.00","","1","","","","Considerable +","Considerable +","1011","0.00","1","120","4","","","3","3","0.00","Avalanche activity on E aspect - transitional.",
"2011-02-01 13:15:00","Creag Meagaidh","TR","452879","890","85","35","Above Bealach a Ghoire","-1.00","250.00","50.00","90","6 - Snow Showers","1","80","25.00","","0","","","","Considerable +","Considerable +","8800","0.00","3","116","6","","5","1","","-0.40","Constant drifting in and out of showers. Easy releases on graupel.",
"2011-01-31 13:15:00","Creag Meagaidh","TR","427886","910","90","33","The Window","2.00","250.00","50.00","100","4 - Light Showers","0","70","18.00","","1","","","4","Considerable +","Considerable +","3011","0.00","2","110","","","","3","","0.00","Avalanches on N & E aspects - transitional.",
"2011-01-30 12:50:00","Creag Meagaidh","TR","441895","870","110","39","lifa Gully, Coire Chriochairein","-3.90","190.00","30.00","100","2 - Trace","1","78","3.00","","0","","","2","Moderate","Considerable -","0","0.00","2","106","2","4","","1","","-3.00","nil",
"2011-01-29 13:15:00","Creag Meagaidh","WS","436887","800","130","30","Coire Ardair","1.00","270.00","2.00","90","2 - Trace","0","42","2.00","","0","","","","Low","Low","0","0.00","2","104","2","4","","1","","-0.20","Lighest of dusting only snowpack re-frozen and stable",
"2011-01-28 13:30:00","Creag Meagaidh","TR","474902","900","110","29","S. flank of Carn Liath","-4.00","200.00","20.00","100","2 - Trace","1","80","2.00","","0","","","","Low","Moderate","0","0.00","2","102","2","","","1","","-2.00","Trace of drifting.",
"2011-01-27 17:37:00","Creag Meagaidh","WS","445867","800","120","","Choire-Rais","0.50","5.00","90.00","0","0 - None","0","80","0.00","","0","","","","Low","Low","0","0.00","2","100","","","","1","","","Temperature inversion",
"2011-01-26 13:30:00","Creag Meagaidh","WS","451897","800","120","30","Coire a Chriochairein","-1.50","360.00","35.00","100","2 - Trace","1","80","2.00","","0","","","","Moderate","Moderate","0","0.00","2","100","2","4","","1","","","Dusting only but some drifting at highest elevations",
"2011-01-25 13:05:00","Creag Meagaidh","TR","449900","950","45","37","The Min Window","1.20","270.00","20.00","100","2 - Trace","0","90","20.00","","1","","","","Moderate","Moderate","0","0.00","1","98","2","","","3","","0.00","Isothermal snowpack. Some cornices down.",
"2011-01-24 13:20:00","Creag Meagaidh","TR","451878","950","85","31","Sron a Ghoire","1.20","280.00","35.00","100","4 - Light Showers","0","65","15.00","","1","","","","Moderate","Moderate","0","0.00","2","96","4","","","3","","0.00","A little new snow.",
"2011-01-23 13:00:00","Creag Meagaidh","WS / SA","461902","930","100","30","Sharks Gultch, Cain Liath","0.50","300.00","2.00","100","2 - Trace","0","90","8.00","","0","","","","Low","Moderate","0","0.00","2","92","2","4","","1","","-0.10","Snowpack well bonded and isothermal",
"2011-01-22 15:08:00","Creag Meagaidh","WS","458883","800","40","30","NE Gullies Sron a Ghoire","3.50","300.00","2.00","90","","0","150","12.00","","0","","","","","","0","0.00","2","90","0","4","","","","-0.10","snowpack becoming well bonded and isothermal. ragged shears only at 26 & 34",
"2011-01-21 12:15:00","Creag Meagaidh","BF","432883","800","90","27","Inner Coire, Coire Ardair","1.30","300.00","5.00","100","0 - None","0","40","10.00","","0","","","","Moderate","Moderate","0","0.00","3","90","0","4","1","2","","0.00","",
"2011-01-20 14:10:00","Creag Meagaidh","TR","427886","920","90","35","The Window","-2.50","270.00","20.00","10","0 - None","1","80","29.00","","0","","","","Considerable -","Considerable -","4400","0.00","4","90","","","","1","","-5.00","",
"2011-01-19 12:45:00","Creag Meagaidh","WS / BF","461902","930","90","32","Cairn Liath","-0.10","300.00","10.00","100","2 - Trace","1","60","15.00","","0","","","","Considerable -","Moderate","0","0.00","2","90","2","4","","1","","-0.20","some new snow weaknesses but snowpack generally condolidating",
"2011-01-18 12:30:00","Creag Meagaidh","WS","469895","800","120","30","Cairn Liath","-1.50","270.00","35.00","80","6 - Snow Showers","1","60","15.00","","0","","","","Considerable -","Considerable -","4400","0.00","3","88","6","3","","1","-2","","new slab easy surface shears",
"2011-01-17 15:21:00","Creag Meagaidh","TR","455878","880","60","42","Bealach a Ghoire, Sron a Ghoire","-1.50","260.00","25.00","60","8 - Snow","1","90","50.00","","0","","","","Considerable -","Considerable +","4400","0.00","3","82","8","","5","2","","-1.90","Continuous drifting in and out of showers.",
"2011-01-16 12:15:00","Creag Meagaidh","TR","462899","850","100","39","Balloon Gully","2.80","220.00","40.00","100","0 - None","0","55","12.00","","1","","","","Moderate","Moderate","0","0.00","2","74","","","","4","","0.00","Wet, isothermal snowpack.",
"2011-01-15 14:00:00","Creag Meagaidh","WS","464894","800","220","30","Cairn Liath","4.50","220.00","40.00","100","8 - Snow","0","30","15.00","","1","","","","Moderate","Moderate","0","0.00","2","74","","","","2","","0.00","Wet generally stable isothermal snowpack",
"2011-01-14 12:50:00","Creag Meagaidh","TR","454787","800","92","32","Beal ach a Ghoire, Sron a Ghoire","1.50","255.00","35.00","100","0 - None","0","65","9.00","","1","","","","Moderate","Considerable -","3011","0.00","1","74","0","","","4","","-0.10","Isothermal snowpack.",
"2011-01-13 14:00:00","Creag Meagaidh","TR & WS","428886","900","90","33","The Window","2.20","260.00","40.00","100","6 - Snow Showers","1","85","41.00","","1","","","","Considerable +","Considerable +","2011","0.00","1","74","6","","","3","","0.10","Avalanche and cornice debris below N aspects.",
"2011-01-12 13:45:00","Creag Meagaidh","WS","457895","750","120","30","Cairn Liath","2.50","250.00","20.00","100","2 - Trace","0","60","20.00","","1","","","","High","High","","0.00","2","68","2","3","5","2","","-0.10","Single point wet snow releases. Only very light drizzle below 800m",
"2011-01-11 13:45:00","Creag Meagaidh","WS","443862","650","240","30","Coire -Choille-rais","-2.00","180.00","5.00","2","0 - None","0","50","40.00","","0","","","","Considerable -","High","4400","0.00","2","66","","3","","","","-3.10","Variable snow depth with deep drifting.Easy surface shears where dense overlies soft",
"2011-01-10 12:55:00","Creag Meagaidh","TR & WS","459882","800","100","37","NE ridge of Sron a Ghoire","-1.50","270.00","10.00","100","8 - Snow","1","100","60.00","40","0","","","","High","Considerable +","9900","0.00","3","66","8","","","1","","-2.10","Easy shears in deep new snow.",
"2011-01-09 13:25:00","Creag Meagaidh","TR","429885","890","95","32","The Window","-5.00","270.00","35.00","50","6 - Snow Showers","1","85","35.00","","0","","","","Considerable +","High","8800","0.00","3","58","6","","","0","","-3.20","Very easy shears in new snow.",
"2011-01-08 12:45:00","Creag Meagaidh","WS/SA","461902","920","150","35","Cairn Liath","-4.20","340.00","10.00","20","2 - Trace","1","190","17.00","","0","","","","Considerable -","Considerable -","4400","0.00","3","52","2","3","","1","","-4.70","Multiple shears.widespread pockets of instability",
"2011-01-07 16:01:00","Creag Meagaidh","WS/TR","442893","800","60","38","Coire Ardair","-4.50","300.00","5.00","2","2 - Trace","1","60","25.00","","0","","","","Considerable -","Considerable -","4400","0.00","4","50","2","3","","1","","-7.70","multiple easy shears in recent slab",
"2011-01-06 12:45:00","Creag Meagaidh","TR","445898","940","145","41","Top of backwall, Coire Chriochairein","-6.00","340.00","40.00","60","4 - Light Showers","1","80","32.00","","0","","","","Considerable +","Considerable -","8800","0.00","2","50","4","","5","1","","-4.90","Clean, easy shears in field tests.",
"2011-01-05 13:40:00","Creag Meagaidh","TR & OR","448897","900","80","40","Wall Gully, Coire Chriochairein","-0.60","220.00","3.00","50","6 - Snow Showers","1","60","30.00","","0","","","","Considerable +","Considerable +","8800","0.00","3","46","6","","","1","","-1.70","Soft slab instability.",
"2011-01-04 13:00:00","Creag Meagaidh","WS/TR","463903","900","220","30","Cairn Liath","1.20","220.00","15.00","90","6 - Snow Showers","1","50","15.00","","0","","","","Considerable -","Considerable -","4440","0.00","2","40","","","","1","","-0.50","Fresh slab above 850m",
"2011-01-03 13:45:00","Creag Meagaidh","WS","458898","750","120","30","Balloon Gully","1.50","245.00","20.00","100","4 - Light Showers","1","40","10.00","","0","","","","Moderate","Considerable -","0","0.00","2","40","4","3","","1","","-2.00","Snow showers developing only late in the day",
"2011-01-02 13:10:00","Creag Meagaidh","TR","435864","850","50","27","Meall Coire Choile Rais","-3.00","320.00","15.00","100","2 - Trace","1","60","2.00","","0","","","","Low","Considerable -","0","0.00","3","36","2","","","1","","-2.30","No shears possible.",
"2011-01-01 12:45:00","Creag Meagaidh","WS","457879","750","110","30","Bealach Sron a Ghoire","-1.20","345.00","15.00","80","2 - Trace","0","50","18.00","","0","","","","Low","Low","","0.00","4","34","2","","","1","","-0.10","Widespread breakable crust",
"2010-12-31 12:40:00","Creag Meagaidh","TR","485907","890","95","36","No.! Gully, Coire nan Gall","2.00","300.00","25.00","100","0 - None","0","70","17.00","","0","","","","Moderate","Moderate","0","0.00","3","32","","","5","3","","0.00","Remnants of buried weak layers in thawing snowpack.",
"2010-12-30 13:30:00","Creag Meagaidh","WS","475896","800","140","35","Cairn Liath","2.50","270.00","2.00","100","0 - None","0","50","20.00","","0","","","","Moderate","Moderate","0","0.00","2","32","","","","2","","","Wet denser layers overlies soft. Ragged shears only",
"2010-12-29 13:15:00","Creag Meagaidh","WS","446894","800","60","30","Coire a Chriochairein","4.00","180.00","2.00","75","0 - None","0","50","20.00","","0","","","","Moderate","Moderate","0","0.00","2","32","2","","","2","","0.00","Wet; some surface instabilities but generally consolidated pack",
