Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2015-03-27 12:00:00","Lochaber","GM/KM","192740","1190","90","45","Aonach Mor","-2.10","270.00","30.00","100","6 - Snow Showers","1","-1","15.00","0","0","-2.10","269","20","Considerable -","Considerable +","0","0.50","2","340","6","12","0","0","-1","-1.50","Easy shear at 21cm",
"2015-03-26 11:45:00","Lochaber","GM/BM","192746","1055","325","15","Aonach Mor","-0.10","280.00","35.00","100","8 - Snow","1","50","10.00","0","0","-1.00","270","30","Considerable -","Considerable -","4400","1.30","1","334","8","12","0","1","-1","-1.50","Easy shear at 17cm.",
"2015-03-25 11:00:00","Lochaber","GM","168718","840","90","25","Ben Nevis","0.90","135.00","10.00","50","0 - None","0","50","5.00","0","0","-1.50","198","12","Moderate","Considerable -","0","0.00","2","326","326","12","0","1","-1","0.00","",
"2015-03-24 14:00:00","Lochaber","GM","195746","1050","90","25","Aonach Mor","0.00","0.00","0.00","100","4 - Light Showers","0","75","10.00","10","0","-1.00","258","19","Moderate","Moderate","0","0.00","3","326","4","12","0","1","-1","0.00","",
"2015-03-23 13:15:00","Lochaber","KM","192743","1140","90","40","Aonach Mor: Coire Dubh SW side","-2.40","270.00","15.00","60","4 - Light Showers","1","300","15.00","0","0","-2.50","237","38","Moderate","Moderate","0","1.10","2","322","4","12","5","1","-1","-1.20","Failure at 8cm.",
"2015-03-22 11:10:00","Lochaber","BF/BM","203734","900","10","14","Stob an Cul Choire","5.70","240.00","10.00","100","0 - None","0","160","5.00","0","0","2.00","227","14","Low","Moderate","0","0.00","3","318","0","12","0","1","-1","0.00","Stable spring snowpack",
"2015-03-21 12:00:00","Lochaber","BF","197714","1220","170","10","Aonach Beag","0.90","330.00","3.00","10","0 - None","0","110","0.00","0","0","1.00","150","16","Low","Low","0","0.00","1","318","0","12","0","1","-1","0.00","Snowpack generally stable. ",
"2015-03-20 11:10:00","Lochaber","BF/BM","194730","1210","80","25","Top of Summit Gully, Aonach Mor","0.00","300.00","5.00","100","0 - None","0","300","6.00","0","1","0.00","243","25","Low","Low","0","0.00","2","318","0","12","0","2","-1","0.00","",
"2015-03-19 11:00:00","Lochaber","BF","194730","1210","80","25","Top of Summit Gully, Aonach Mor","0.00","280.00","5.00","100","0 - None","0","300","2.00","0","0","0.00","243","13","Moderate","Moderate","0","1.00","1","318","0","12","0","1","-1","-1.20","",
"2015-03-18 13:00:00","Lochaber","GM","191741","1180","300","10","Aonach Mor","2.10","135.00","5.00","10","0 - None","0","40","2.00","0","0","1.40","235","4","Moderate","Moderate","0","0.40","1","318","0","12","0","0","-1","-1.20","",
"2015-03-17 09:30:00","Lochaber","GM/BF","162718","910","20","20","Ben Nevis","-0.30","120.00","2.00","95","2 - Trace","0","300","1.00","0","0","-1.00","177","11","Moderate","Moderate","0","0.80","1","318","2","12","0","0","-1","-2.00","",
"2015-03-16 12:00:00","Lochaber","GM et al","191741","1180","300","10","Aonach Mor","-2.20","70.00","15.00","100","2 - Trace","1","45","15.00","0","0","-1.50","174","17","Moderate","Moderate","0","0.60","2","316","2","12","10","0","-1","-1.80","Failure at 12cm on facets",
"2015-03-15 12:50:00","Lochaber","GM","167719","780","0","20","Ben Nevis","4.30","120.00","10.00","0","0 - None","1","75","10.00","0","0","2.00","185","18","Moderate","Moderate","0","0.70","4","314","0","10","10","0","-1","-2.30","",
"2015-03-14 13:00:00","Lochaber","GM","192740","1190","90","50","Aonach Mor","-2.00","0.00","0.00","5","0 - None","0","-1","15.00","0","0","-2.00","172","10","Moderate","Moderate","0","","2","314","0","10","0","0","-1","-1.00","Thermometer broken so no snow temperatures",
"2015-03-13 12:50:00","Lochaber","KM","193742","1080","30","25","Aonach Mor: Coire Dubh S side","-1.40","270.00","3.00","20","6 - Snow Showers","0","180","15.00","0","0","-2.00","226","25","Considerable -","Considerable -","0","2.30","2","314","6","10","10","1","-1","-3.30","Failures at 12cm (easy) and 20cm (easy).",
"2015-03-12 11:00:00","Lochaber","GM","164743","600","310","15","Carn Beag Dearg","4.10","135.00","50.00","100","4 - Light Showers","0","45","4.00","0","1","2.00","203","37","Considerable -","Considerable -","0","0.00","1","308","4","10","0","1","-1","0.00","",
"2015-03-11 12:30:00","Lochaber","BF KM","168718","840","40","25","By Douglas Boulder ","0.60","120.00","30.00","100","6 - Snow Showers","1","200","5.00","0","1","-1.00","211","33","Considerable -","Considerable -","4400","1.30","2","300","6","10","5","2","-1","-1.30","Moderate shear @ 10cm ",
"2015-03-10 12:40:00","Lochaber","KM","193742","1080","70","25","Aonach Mor: Coire Dubh S side","-1.60","250.00","10.00","100","4 - Light Showers","1","185","15.00","0","0","-3.00","241","51","Moderate","Considerable -","0","1.00","2","294","4","10","5","1","-1","-1.80","Failure at 4cm on graupel.",
"2015-03-09 11:00:00","Lochaber","GM","165742","620","300","20","Carn Dearg Beag","2.10","180.00","50.00","100","6 - Snow Showers","1","55","10.00","0","0","-0.50","225","37","Considerable -","Considerable -","0","0.50","1","290","6","10","0","0","-1","-0.50","",
"2015-03-08 11:00:00","Lochaber","GM","191739","1180","30","5","Aonach Mor","-1.70","225.00","20.00","100","6 - Snow Showers","1","75","10.00","0","0","-2.00","237","40","Moderate","Considerable -","0","1.80","3","290","6","10","0","0","-1","-1.90","Easy shear at 13cm",
"2015-03-07 12:20:00","Lochaber","BF/KM","168718","830","20","20","By Douglas Boulder","4.80","110.00","20.00","100","0 - None","0","145","3.00","0","1","3.50","224","62","Considerable -","Moderate","1021","0.00","1","284","0","10","0","10","-1","0.00","Very wet snowpack. Generally stable at snow pit location.",
"2015-03-06 12:10:00","Lochaber","BF KM","166718","830","350","20","By Douglas Boulder","2.20","45.00","20.00","100","0 - None","0","140","20.00","0","1","0.00","227","46","Considerable -","Considerable -","3021","80.00","2","284","0","10","5","2","-1","0.00","",
"2015-03-05 10:30:00","Lochaber","GM","163743","550","320","15","Carn Beag Dearg","4.60","225.00","50.00","100","0 - None","0","55","20.00","0","1","1.50","231","42","High","Considerable +","99","0.00","2","284","0","10","0","2","-1","0.00","Thawing snowpack at all levels",
"2015-03-04 12:50:00","Lochaber","KM; BF","193733","1200","90","15","Aonach Mor: plateau East side.","-2.40","230.00","15.00","100","4 - Light Showers","1","300","10.00","0","0","2.00","258","28","Considerable +","Considerable +","2011","1.30","1","284","4","10","5","1","-1","-3.10","Failures at 7cm (on graupel), 15cm and 35cm.",
"2015-03-03 11:30:00","Lochaber","GM/BF","186743","1020","355","15","Aonach Mor","-5.10","250.00","30.00","100","6 - Snow Showers","1","65","40.00","10","0","-5.00","233","33","High","High","99","1.80","2","280","6","10","0","0","0","-5.50","Easy shears at all layer interfaces",
"2015-03-02 12:00:00","Lochaber","BF, BM ","193744","1120","110","50","Backtrack, Aonach Mor","-6.00","240.00","15.00","100","8 - Snow","1","300","15.00","0","0","-6.40","243","35","High","High","9900","0.80","2","274","8","10","0","1","-1","-4.80","Easy shears at 14cm, 27cm and 60cm. ",
"2015-03-01 13:00:00","Lochaber","GM","167720","710","180","5","Ben Nevis","-0.40","0.00","30.00","100","8 - Snow","1","240","30.00","0","0","-2.50","230","42","Considerable -","Considerable +","0","0.20","1","266","8","10","0","0","-1","-0.40","",
"2015-02-28 12:30:00","Lochaber","GM/BM","168718","810","210","10","Ben Nevis","0.80","120.00","15.00","100","8 - Snow","1","400","10.00","0","1","-0.50","224","50","Considerable -","Considerable -","0","0.20","2","258","8","8","0","1","-1","-0.10","",
"2015-02-27 12:50:00","Lochaber","BF, BM ","188743","1040","10","25","Goose Gully, Aonach Mor. ","-1.10","270.00","25.00","90","4 - Light Showers","1","300","20.00","0","0","-2.40","245","40","Considerable -","Considerable -","0","1.10","2","250","4","8","5","1","-1","-2.20","Easy shears 26cm and 35cm ",
"2015-02-26 12:00:00","Lochaber","BF/BM","169717","900","80","20","Observatory Gully, Ben Nevis","-2.10","360.00","20.00","100","6 - Snow Showers","1","300","10.00","0","0","-4.00","228","45","Considerable -","Considerable -","2021","1.10","2","246","6","8","0","2","-1","-2.00","Easy/Moderate shears 13cm and 34cm ",
"2015-02-25 11:00:00","Lochaber","BF","194747","1080","10","15","Above Winger Wall, Aonach Mor","-1.40","220.00","10.00","100","4 - Light Showers","1","75","1.00","0","0","-2.00","26","253","High","Considerable -","201","1.10","2","240","4","8","0","1","-1","-3.10","Moderate shears at 12cm and 26cm ",
"2015-02-24 12:30:00","Lochaber","BF","168719","800","350","15","Below Douglas Boulder, Ben Nevis","-1.80","300.00","15.00","100","6 - Snow Showers","1","210","8.00","0","0","-5.00","245","39","Considerable +","High","8800","0.40","1","236","6","8","0","1","-1","-1.70","Easy and moderate shears at 10cm, 22cm, 27cm and 44cm. ",
"2015-02-23 12:55:00","Lochaber","KM; BM","167724","650","320","35","Ben Nevis: near CIC hut.","-0.30","90.00","25.00","100","10 - Heavy Snow","1","195","30.00","0","0","-4.00","230","41","High","High","9900","0.60","2","230","10","8","5","1","-1","-0.70","Multiple failures in top 67cm of snowpack.",
"2015-02-22 12:00:00","Lochaber","GM/BF, ","167721","710","330","10","Ben Nevis","-0.60","130.00","20.00","100","8 - Snow","1","140","40.00","0","0","-3.00","181","24","High","High","1011","1.10","2","230","8","8","0","0","-1","-1.90","East TT shear at 30cm. Mod shear at 44cm
WRB2 at 30 and 50cm",
"2015-02-21 12:00:00","Lochaber","GM/BM","192740","1180","90","50","Aonach Mor","-4.60","330.00","10.00","100","6 - Snow Showers","1","-1","30.00","0","0","-3.50","255","22","Considerable +","High","1011","0.80","1","230","6","8","0","0","-1","-4.20","Easy shear at 8cm Moderate shear at 56cm",
"2015-02-20 13:00:00","Lochaber","GM","195740","1050","90","45","Aonach Mor","-1.10","0.00","10.00","100","6 - Snow Showers","1","400","40.00","0","0","-3.50","242","30","Considerable +","Considerable +","99","1.00","1","224","6","8","0","0","-1","-2.10","Easy to moderate shears at all layer boundaries",
"2015-02-19 12:40:00","Lochaber","BF","189741","1120","340","20","Aonach Mor","-2.60","230.00","30.00","100","6 - Snow Showers","1","115","10.00","0","0","-2.70","228","47","Considerable -","Considerable -","4400","1.60","2","218","6","8","0","1","-1","-2.30","Easy/Moderate shear @ 22cm.",
"2015-02-18 13:00:00","Lochaber","GM","168723","650","320","15","Ben Nevis","7.10","225.00","40.00","100","0 - None","0","30","25.00","0","1","4.30","233","55","Considerable -","Considerable -","1012","0.00","1","212","0","8","0","2","-1","0.00","Wet snowpack at all levels",
"2015-02-17 11:00:00","Lochaber","GM","197752","840","90","10","Aonach Mor","1.60","225.00","25.00","100","4 - Light Showers","1","50","20.00","0","1","0.00","251","34","Considerable +","Considerable +","0","0.00","2","154","6","8","0","1","-1","0.00","",
"2015-02-16 12:30:00","Lochaber","GM","192740","1190","90","45","Aonach Mor","-2.50","225.00","20.00","100","0 - None","1","-1","30.00","0","0","-2.50","218","36","Considerable +","Considerable +","1011","1.00","2","148","6","8","0","1","-1","-1.40","",
"2015-02-15 11:20:00","Lochaber","BF","195743","1050","1050","25","Climber's Col, Aonach Mor","-0.70","180.00","5.00","100","0 - None","0","300","10.00","0","0","-1.50","183","27","Moderate","Considerable +","0","0.60","2","142","0","8","0","1","-1","-0.70","Easy shear at 8cm",
"2015-02-14 13:00:00","Lochaber","GM","167719","800","30","25","Ben Nevis","2.00","135.00","20.00","75","0 - None","0","50","1.00","0","0","-0.50","140","14","Moderate","Moderate","0","0.00","2","142","0","6","0","0","-1","0.00","",
"2015-02-13 12:10:00","Lochaber","BF","189739","1150","250","10","Aonach Mor","-2.60","140.00","10.00","100","2 - Trace","1","53","1.00","0","0","-2.60","200","24","Moderate","Moderate","0","0.70","2","142","2","6","0","1","-1","-1.80","No shears when tested. ",
"2015-02-12 12:40:00","Lochaber","GM/BM","190737","1195","275","5","Aonach Mor","-1.00","180.00","5.00","50","0 - None","0","31","10.00","0","0","-1.00","233","22","Moderate","Moderate","0","0.40","1","140","0","6","0","1","-1","-1.10","",
"2015-02-11 13:36:00","Lochaber","BF","163716","1020","20","25","Coire na Ciste ","-1.60","320.00","2.00","50","0 - None","0","300","3.00","0","0","-2.50","220","22","Moderate","Moderate","0","2.80","2","140","0","6","0","0","-1","-1.50","Moderate/hard shear at 15cm. ",
"2015-02-10 14:47:00","Lochaber","BF BM","194733","1200","80","10","Aonach Mor","0.60","240.00","10.00","20","0 - None","0","280","4.00","0","0","0.50","230","19","Moderate","Moderate","0","0.50","2","140","0","6","0","1","-1","-1.40","No shears observed. ",
"2015-02-09 12:30:00","Lochaber","BF/BM","194730","1200","65","20","Spikes Gully, Aonach Mor","0.50","280.00","2.00","30","0 - None","0","175","6.00","0","0","0.50","248","25","Moderate","Moderate","0","1.00","2","140","0","6","0","1","-1","-1.00","Moderate/hard shear at 18cm",
"2015-02-08 11:30:00","Lochaber","BF/BM","194733","1200","100","10","Top of Spikes Gully, Aonach Mor","-0.10","260.00","20.00","100","0 - None","0","240","4.00","0","0","0.00","253","16","Moderate","Moderate","0","2.00","1","140","0","6","0","1","-1","-2.60","Moderate shears at 17cm and 39cm ",
"2015-02-07 12:30:00","Lochaber","BF/BM","193723","1140","160","10","Aonach Mor South slopes","0.10","350.00","5.00","95","0 - None","0","50","0.00","0","0","4.20","258","11","Moderate","Moderate","0","0.40","2","140","0","6","0","1","-1","-1.40","Firm crust in all locations.",
"2015-02-06 13:15:00","Lochaber","GM","190737","1185","230","10","Aonach Mor","3.60","245.00","5.00","10","0 - None","0","60","8.00","0","0","-0.60","87","9","Moderate","Moderate","0","3.40","2","140","0","6","0","1","-1","-3.80","",
"2015-02-05 13:00:00","Lochaber","KM","188739","1000","210","25","Aonach Mor: top West Face","-0.60","340.00","3.00","90","0 - None","0","58","12.00","0","0","-0.90","269","5","Considerable -","Considerable -","0","1.40","2","140","0","6","0","1","-1","-0.40","Failures at 24cm (Moderate) and 33cm (Moderate).",
"2015-02-04 13:00:00","Lochaber","GM","192740","1180","90","45","Aonach Mor","-4.00","270.00","5.00","100","0 - None","0","-1","20.00","0","0","-5.30","33","20","Considerable -","Considerable -","0","0.90","2","140","0","4","0","0","-1","-3.80","",
"2015-02-03 12:30:00","Lochaber","GM/BM","189738","1176","280","20","Aonach Mor","-6.90","50.00","25.00","100","0 - None","1","59","30.00","0","0","-7.00","238","12","Considerable -","Considerable -","0","6.10","1","140","0","4","0","0","-1","-5.80","",
"2015-02-02 11:15:00","Lochaber","GM/BM","194745","1110","110","45","Aonach Mor","-5.20","180.00","5.00","100","0 - None","0","-1","20.00","0","0","-6.10","322","14","Considerable -","Considerable -","0","1.70","2","140","0","5","0","0","-1","-5.10","",
"2015-02-01 12:45:00","Lochaber","BF/BM","194724","1140","150","10","Aoanch Mor South ridge","-6.70","330.00","3.00","100","4 - Light Showers","1","45","20.00","0","0","-7.80","238","27","Considerable -","Considerable -","0","1.90","3","140","4","6","0","1","-1","-4.80","Easy shears at 6cm and 18cm. Moderate shear at 30cm. ",
"2015-01-31 12:30:00","Lochaber","GM","191749","1200","-1","0","Aonach Mor","-6.50","0.00","20.00","100","4 - Light Showers","1","80","40.00","30","0","-6.50","220","24","Considerable +","Considerable +","88","0.90","4","136","6","4","5","0","-1","-5.80","",
"2015-01-30 11:50:00","Lochaber","GM","192740","1180","90","45","Aonach Mor","-5.30","180.00","10.00","100","4 - Light Showers","1","-1","30.00","0","0","-5.00","291","14","Considerable -","Considerable -","0","1.00","1","130","6","4","0","0","-1","-4.30","",
"2015-01-29 12:45:00","Lochaber","BF/BM","194745","1125","130","45","Backtrack","-4.60","270.00","10.00","80","10 - Heavy Snow","0","300","20.00","0","0","-5.70","256","27","Considerable +","Considerable +","2011","1.30","2","124","10","4","0","1","-1","-4.60","Easy shear at 12cm. ",
"2015-01-28 13:00:00","Lochaber","BF GM KM","168720","750","90","10","Ben Nevis","-2.70","300.00","25.00","100","4 - Light Showers","1","138","15.00","0","0","-5.60","232","43","Considerable -","Considerable -","0","2.00","3","114","4","4","0","1","-1","-2.00","",
"2015-01-27 12:00:00","Lochaber","GM","194747","1060","90","45","Aonach Mor","0.10","270.00","30.00","100","0 - None","0","400","20.00","5","1","0.80","252","29","Moderate","Considerable -","0","1.00","2","110","0","4","0","1","-1","-0.50","",
"2015-01-26 12:00:00","Lochaber","GM","192740","1190","90","45","Aonach Mor","-3.50","270.00","30.00","100","6 - Snow Showers","1","-1","30.00","0","0","-3.80","247","38","Considerable -","Considerable -","88","1.20","2","110","6","4","0","1","-1","-2.80","",
"2015-01-25 12:45:00","Lochaber","BF","169717","900","45","15","Below Observatory Ridge","4.20","220.00","5.00","100","4 - Light Showers","0","300","14.00","0","1","5.00","238","40","Considerable -","Considerable -","8800","0.30","2","104","4","4","0","2","-1","-0.20","Moderate shear @ 20cm.",
"2015-01-24 12:30:00","Lochaber","GM","197752","820","65","15","Aonach Mor","-1.10","270.00","20.00","100","6 - Snow Showers","1","270","40.00","10","0","-3.80","255","33","Considerable +","High","99","1.00","1","100","6","106","5","1","-1","-2.10","Shears at 20cm and 47cm",
"2015-01-23 12:00:00","Lochaber","GM","155740","400","315","5","Ben Nevis","5.20","225.00","10.00","100","","1","72","20.00","0","1","0.30","216","47","Considerable -","Considerable -","88","0.00","1","100","8","4","0","2","-1","0.00","",
"2015-01-22 14:12:00","Lochaber","BF","205732","1020","20","15","Stob a Cul Choire","-3.30","220.00","10.00","90","0 - None","1","105","10.00","0","0","-4.50","20","193","Moderate","Considerable +","0","0.80","2","92","0","4","0","1","-1","-4.10","Easy shears at 7cm.",
"2015-01-21 12:00:00","Lochaber","BF BM","194719","1080","30","25","Aonach Mor/Beag Col","-4.50","200.00","5.00","50","2 - Trace","1","90","2.00","0","0","-5.30","190","25","Moderate","Moderate","0","1.60","2","92","2","4","0","1","-1","-5.90","Moderate shear at 36cm.",
"2015-01-20 11:20:00","Lochaber","GM","195743","1120","30","25","Aonach Mor","-4.80","180.00","20.00","100","0 - None","1","230","20.00","5","0","-5.40","208","29","Considerable -","Considerable -","0","1.30","1","90","0","4","0","0","-1","-5.90","Moderate shears at 20cm, 30cm and 60cm",
"2015-01-19 14:30:00","Lochaber","GM","168717","860","40","25","Ben Nevis","-3.90","40.00","5.00","40","0 - None","0","105","15.00","5","0","-8.70","126","16","Considerable -","Considerable -","0","3.60","2","90","0","4","0","0","-1","-8.10","",
"2015-01-18 12:00:00","Lochaber","GM","191748","1200","0","0","Aonach Mor","-6.20","30.00","20.00","100","0 - None","0","40","5.00","0","0","-6.20","177","22","Considerable -","Considerable -","0","1.90","2","90","0","4","0","1","-1","-5.30","",
"2015-01-17 12:00:00","Lochaber","GM","194746","1080","80","30","Aonach Mor","-5.00","270.00","10.00","100","0 - None","0","170","25.00","0","0","-6.30","253","21","Considerable -","Considerable -","88","0.50","1","90","0","4","0","1","-1","-5.30","Various shears within the softer layers",
"2015-01-16 11:00:00","Lochaber","BF/ BM","192740","1200","110","75","Top of Left Twin, Aonach Mor","-8.10","270.00","15.00","80","10 - Heavy Snow","1","300","20.00","0","0","-8.00","256","30","High","Considerable -","1011","1.40","1","90","10","4","5","1","-1","-6.60","Easy shear at 14cm. Moderate shear at 50cm. ",
"2015-01-15 12:30:00","Lochaber","GM","157745","450","340","10","Carn Beag Dearg","1.40","225.00","50.00","100","8 - Snow","1","50","30.00","0","0","-2.70","205","55","High","High","99","0.00","1","8","132","3","0","2","-1","0.00","",
"2015-01-14 12:00:00","Lochaber","GM","186750","800","70","15","Aonach Mor","-1.30","225.00","30.00","100","6 - Snow Showers","1","100","30.00","30","0","-4.40","230","37","Considerable +","High","88","1.50","1","124","6","3","5","1","-1","-2.40","Multiple failures within the snowpack",
"2015-01-13 11:00:00","Lochaber","GM","188750","825","0","10","Aonach Mor","-4.20","225.00","35.00","100","6 - Snow Showers","1","85","25.00","20","0","-4.50","236","42","Considerable +","Considerable +","88","1.40","2","118","8","3","0","1","-1","-4.80","",
"2015-01-12 12:00:00","Lochaber","BF/BM","169717","860","60","15","Lower Observatory Gully, Ben Nevis","-2.60","320.00","25.00","100","6 - Snow Showers","1","200","8.00","0","0","-4.80","238","55","Moderate","Considerable -","0","1.60","2","110","6","3","5","1","-1","-1.60","Moderate shears at 10cm.",
