Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2018-03-29 11:07:00","Torridon","AC","939596","554","267","38","Coinneach Mhor, Beinn Eighe","2.60","236.00","3.00","0","0 - None","0","62","0.00","0","0","-0.90","113","15","Low","Low","0","1.20","1","228","0","12","0","1","0","-0.50","",
"2018-03-28 11:17:00","Torridon","AC","878514","644","335","31","Toll Ban, Beinn Damh","-0.10","121.00","5.00","100","0 - None","0","69","2.00","0","0","-1.00","247","8","Low","Low","0","0.00","4","228","0","12","0","1","0","0.00","",
"2018-03-27 11:18:00","Torridon","AC","973593","552","43","33","Coire an Laoigh, Beinn Eighe","3.10","0.00","0.00","100","4 - Light Showers","0","50","10.00","0","1","2.20","157","24","Low","Low","0","0.00","2","224","0","12","0","2","0","0.00","",
"2018-03-26 10:05:00","Torridon","SA","774426","617","80","28","Sgurr a Chaorachain","1.00","220.00","5.00","20","2 - Trace","0","50","3.00","0","0","-3.00","225","6","Moderate","Low","0","1.00","1","222","0","12","0","1","0","-1.00","",
"2018-03-25 11:15:00","Torridon","SA","965595","876","85","32","Spidean Coire nan  Clach ","-1.00","280.00","10.00","80","4 - Light Showers","1","112","5.00","0","0","-3.00","290","21","Moderate","Moderate","0","0.00","2","218","0","12","0","1","0","-1.00","",
"2018-03-24 11:15:00","Torridon","SA","990607","656","23","30","Creag Dhubh, Beinn Eighe","0.00","240.00","10.00","40","4 - Light Showers","1","54","3.00","0","0","-2.00","225","23","Moderate","Moderate","0","0.00","4","214","0","12","0","1","0","-1.00","",
"2018-03-23 11:15:00","Torridon","AC","245737","634","40","21","Beinn Liath Bheag, Fannaichs","2.90","270.00","3.00","100","","0","41","5.00","0","1","-0.60","315","36","Low","Moderate","0","0.00","3","214","0","12","0","2","0","0.00","",
"2018-03-22 11:13:00","Torridon","AC","786424","750","66","14","Sgurr a' Chaorachain, Applecross","0.80","288.00","8.00","100","0 - None","0","186","5.00","0","0","1.00","157","41","Low","Low","0","0.00","2","214","0","12","0","2","0","0.00","",
"2018-03-21 11:41:00","Torridon","AC/SR","972594","590","55","24","Coire an Laoigh, Beinn Eighe","5.10","105.00","5.00","100","","0","63","5.00","0","1","3.60","270","26","Low","Low","0","0.00","2","214","0","12","0","2","0","0.00","",
"2018-03-20 11:06:00","Torridon","AC","157611","722","107","27","Creagan nan Laogh, Fionn Beinn, Achnasheen","0.30","295.00","8.00","55","0 - None","0","65","3.00","0","0","-1.90","270","11","Low","Low","0","1.20","1","214","0","12","0","1","0","-0.40","",
"2018-03-19 11:15:00","Torridon","SA","967594","777","160","28","Coire an Laoigh, Beinn Eighe","11.00","50.00","5.00","0","0 - None","0","150","3.00","0","0","-4.00","48","12","Low","Low","0","1.00","2","214","0","12","0","1","0","-1.00","Not to Ground",
"2018-03-18 11:05:00","Torridon","SA","975595","571","210","27","Coire an Laoigh, Beinn Eighe","-1.00","100.00","20.00","60","2 - Trace","0","54","2.00","0","0","-7.00","90","31","Low","Low","0","0.00","1","212","0","12","0","1","0","-1.00","",
"2018-03-17 12:00:00","Torridon","SA","779425","643","270","22","Sgurr a' Chaorachain","-3.00","130.00","10.00","20","0 - None","0","125","1.00","0","0","-7.00","140","36","Low","Low","0","1.00","2","212","0","12","0","1","0","-3.00","",
"2018-03-16 10:56:00","Torridon","AC","773424","615","271","29","Bealach na Ba, Applecross","0.70","66.00","8.00","50","0 - None","0","44","10.00","0","0","0.00","113","42","Low","Low","0","0.00","2","212","0","12","0","2","0","0.00","",
"2018-03-15 11:02:00","Torridon","AC","142765","558","318","32","Meall an t-Sithe, Fannaichs","1.80","154.00","16.00","100","0 - None","0","57","10.00","0","0","1.60","113","49","Low","Low","0","0.00","2","212","0","12","0","2","0","0.00","",
"2018-03-14 11:21:00","Torridon","AC","982636","625","80","21","Meall a' Ghiuthais","1.60","170.00","12.00","85","0 - None","0","150","5.00","0","0","1.90","113","34","Low","Low","0","0.10","2","212","0","10","0","1","0","0.00","",
"2018-03-13 11:21:00","Torridon","AC","968592","732","23","45","Coire an Laoigh, Beinn Eighe","1.80","114.00","5.00","100","0 - None","0","82","10.00","0","0","-0.70","203","13","Low","Low","0","0.00","2","212","0","10","0","1","0","0.00","",
"2018-03-12 11:20:00","Torridon","Cube","993607","620","150","33","Creag Dhubh, Beinn Eighe","3.50","140.00","5.00","100","","0","125","3.00","0","0","-0.10","290","11","Low","Low","0","0.00","1","212","0","10","0","1","0","-0.10","",
"2018-03-11 11:15:00","Torridon","Cube","785428","720","290","31","Sgurr a' Chaorachain","0.50","70.00","5.00","70","","0","150","30.00","0","0","1.80","135","10","Low","Low","0","0.40","1","212","0","10","0","1","0","-0.50","",
"2018-03-10 12:30:00","Torridon","Cube","992608","575","50","32","Creag Dhubh, Beinn Eighe","1.20","80.00","15.00","100","","0","130","6.00","0","0","-1.50","100","35","Low","Low","0","0.40","2","212","0","10","0","1","0","-0.60","",
"2018-03-09 10:36:00","Torridon","AC","969592","703","19","30","Coire an Laoigh, Beinn Eighe","0.60","113.00","5.00","100","4 - Light Showers","0","93","15.00","0","0","-0.60","247","22","Moderate","Moderate","0","1.00","2","208","0","10","0","1","0","-1.00","",
"2018-03-08 11:34:00","Torridon","AC","783424","742","322","24","Sgurr a' Chaorachain, Applecross","-1.30","160.00","5.00","100","4 - Light Showers","1","97","10.00","0","0","-1.90","155","14","Moderate","Moderate","0","0.40","2","204","0","10","0","1","0","-1.20","",
"2018-03-07 11:14:00","Torridon","AC","984641","603","314","31","Meall a' Ghiuthais","0.10","174.00","2.00","5","0 - None","0","66","15.00","0","0","-1.80","135","13","Moderate","Moderate","0","1.00","1","204","0","10","0","1","0","-2.00","",
"2018-03-06 11:36:00","Torridon","AC","937596","486","302","32","Coinneach Mhor, Beinn Eighe","-0.10","121.00","5.00","100","8 - Snow","1","70","10.00","0","0","-2.90","90","32","Moderate","Moderate","0","0.10","3","196","0","10","0","1","0","-0.10","",
"2018-03-05 11:15:00","Torridon","Cube","972594","620","200","24","Coire an Laoigh, Beinn Eighe","-0.50","60.00","10.00","100","2 - Trace","1","130","10.00","0","0","-1.60","90","29","Moderate","Moderate","0","0.30","3","194","0","10","0","1","0","-0.50","",
"2018-03-04 11:10:00","Torridon","Cube","783418","680","280","32","Sgurr a\' Chaorachain","-3.00","100.00","15.00","100","0 - None","0","125","2.00","0","0","-5.00","90","29","Moderate","Moderate","0","1.10","3","194","0","10","0","1","0","-2.80","",
"2018-03-03 12:30:00","Torridon","Cube","972593","600","190","20","Coire an Laoigh, Beinn Eighe","-2.70","85.00","15.00","90","2 - Trace","1","102","27.00","0","0","-4.30","90","30","Moderate","Moderate","0","1.70","2","192","0","10","0","1","0","-2.80","Reactive fail at 29cm",
"2018-03-02 11:07:00","Torridon","AC","421765","520","245","30","Meall Leacachain, Fannaichs","-3.40","112.00","14.00","75","0 - None","1","89","80.00","0","0","-5.50","90","32","Moderate","Moderate","0","2.90","2","192","0","10","0","1","0","-4.80","",
"2018-03-01 11:32:00","Torridon","AC","971593","603","195","18","Coire an Laoigh, Beinn Eighe","-5.70","87.00","15.00","60","0 - None","0","137","30.00","0","0","-7.60","90","35","Moderate","Moderate","0","1.90","2","192","0","10","0","1","0","-6.90","",
"2018-02-28 11:06:00","Torridon","AC","224735","644","348","32","North Top, Beinn Liath Mhor Fannaich","-8.00","84.00","16.00","100","6 - Snow Showers","1","88","30.00","0","0","-9.00","90","36","Moderate","Moderate","0","2.30","3","186","0","8","10","1","0","-8.00","",
"2018-02-27 10:51:00","Torridon","AC","223751","530","21","31","Meall Breac, Fannaichs","-1.40","61.00","10.00","95","2 - Trace","0","103","1.00","0","0","-2.70","90","24","Low","Moderate","0","1.20","4","184","0","8","0","1","0","-3.00","",
"2018-02-26 10:05:00","Torridon","SA","777424","650","270","28","Sgurr a Chaorachain","-4.00","144.00","10.00","10","0 - None","0","29","0.00","0","0","-5.00","134","12","Low","Moderate","0","3.00","1","184","0","8","0","1","0","-5.00","",
"2018-02-25 11:10:00","Torridon","SA","990607","652","359","36","Creag Dhubh, Beinn Eighe","-1.00","160.00","5.00","0","0 - None","0","63","1.00","0","0","0.00","134","13","Low","Low","0","2.00","1","184","0","8","0","1","0","-5.00","",
"2018-02-24 11:45:00","Torridon","SA","966594","930","63","40","Stuc Coire An Laoigh","-3.00","220.00","5.00","0","0 - None","0","83","3.00","0","0","-3.00","140","32","Low","Low","0","2.00","2","184","0","8","0","1","0","-6.00","",
"2018-02-23 11:16:00","Torridon","AC","140764","600","27","34","Meall an t-Sithe, Fannaichs","0.70","168.00","13.00","10","0 - None","0","64","0.00","0","0","-1.80","157","42","Low","Low","0","0.70","2","184","0","8","0","1","0","-1.00","",
"2018-02-22 10:56:00","Torridon","AC","937596","534","220","31","Coinneach Mhor, Beinn Eighe","1.90","126.00","12.00","100","2 - Trace","0","61","2.00","0","0","-0.80","180","38","Low","Low","0","0.00","2","182","0","8","0","1","0","0.00","",
"2018-02-21 11:11:00","Torridon","AC","969592","711","12","39","Stuc Coire an Laoigh, Beinn Eighe","1.50","140.00","3.00","0","0 - None","0","205","1.00","0","0","-0.40","180","18","Low","Low","0","2.40","3","182","0","8","0","1","0","-0.60","",
"2018-02-20 11:00:00","Torridon","CB ANS","993607","520","80","32","Creag Dhubh, Beinn Eighe","3.20","180.00","5.00","60","0 - None","0","89","8.00","0","0","0.00","270","22","Moderate","Low","0","0.00","2","182","0","8","0","2","0","0.00","Snowpack continues to consolidate.",
"2018-02-19 11:30:00","Torridon","CB ANS","973594","600","80","20","Coire an Laoigh, Beinn Eighe","6.80","260.00","3.00","100","2 - Trace","0","105","18.00","0","1","4.60","270","20","Moderate","Moderate","0","0.10","1","180","0","8","5","2","0","0.00","Weaknesses identified in snowpack where wet surface layers slid on a long buried layer of graupel.",
"2018-02-17 11:32:00","Torridon","AC","982632","698","46","26","Meall a' Ghiuthais","-0.10","225.00","6.00","80","6 - Snow Showers","1","240","20.00","0","0","-0.70","247","19","Considerable -","Considerable -","0","0.60","2","174","0","8","0","1","0","0.00","",
"2018-02-16 11:26:00","Torridon","AC","157613","709","74","27","Creagan nan Laogh, Fionn Bheinn","-1.40","264.00","18.00","100","6 - Snow Showers","1","230","15.00","0","0","-1.20","203","20","Considerable -","Considerable -","0","0.40","1","168","0","8","0","1","0","-1.60","",
"2018-02-15 11:03:00","Torridon","AC","943593","426","145","33","Coinneach Mhor, Beinn Eighe","1.20","312.00","10.00","100","8 - Snow","1","52","20.00","0","0","-0.90","225","41","Considerable -","Considerable -","0","0.00","2","160","0","8","0","1","0","0.00","",
"2018-02-14 11:08:00","Torridon","AC","972593","563","25","32","Coire an Laoigh, Beinn Eighe","0.80","164.00","12.00","100","8 - Snow","0","98","30.00","0","0","-0.30","157","51","Considerable +","Considerable -","0","0.90","2","152","0","6","0","1","0","-0.90","",
"2018-02-13 11:15:00","Torridon","Cube","995609","470","50","28","Lower slopes of Creag Dhubh, Beinn Eighe","-1.20","180.00","10.00","50","2 - Trace","1","55","27.00","0","0","-3.30","240","33","Considerable -","Considerable -","0","0.30","0","150","0","6","5","1","0","-0.70","",
"2018-02-12 11:30:00","Torridon","Cube","946582","575","90","34","East facing slope of Stuc a'Choir Dhuibh Bhig, Liathach","-1.20","240.00","10.00","100","6 - Snow Showers","1","65","17.00","0","0","-2.80","225","33","Considerable -","Considerable -","0","0.30","1","144","0","6","0","1","0","-0.70","",
"2018-02-11 11:50:00","Torridon","Cube","972593","610","70","38","Coire an Laoigh, Beinn Eighe","-1.80","250.00","10.00","100","6 - Snow Showers","1","160","28.00","0","0","-4.60","260","38","Considerable -","Considerable -","0","0.40","1","138","0","6","5","1","0","-0.50","NTG",
"2018-02-10 11:08:00","Torridon","AC","968592","736","28","40","Coire an Laoigh, Beinn Eighe","0.20","88.00","10.00","100","4 - Light Showers","0","111","15.00","0","0","-0.50","247","32","Considerable -","Considerable -","0","0.20","1","134","0","6","0","1","0","-0.20","Reactive fails at 15cm (on graupel size 2) and 23cm (on rounded grains size 1).",
"2018-02-09 10:52:00","Torridon","AC","233780","675","115","27","Meall nan Doireachan, Fannaichs","-2.20","270.00","8.00","100","6 - Snow Showers","1","139","20.00","0","0","-3.70","247","24","Considerable -","Considerable -","0","1.20","3","128","0","6","0","1","0","-1.90","Touchy fail at 11cm on soft layer of partly decomposed snow crystals.",
"2018-02-08 12:15:00","Torridon","Cube","972594","630","75","28","Coire an Laoigh, Beinn Eighe","1.50","240.00","10.00","100","2 - Trace","0","52","8.00","0","0","-0.10","225","33","Moderate","Considerable -","0","0.20","1","126","0","6","5","1","0","-0.20","",
"2018-02-07 11:00:00","Torridon","Cube","158608","620","100","19","Creagan nan Laogh, Fionn Bheinn","-2.10","265.00","20.00","100","8 - Snow","1","91","22.00","0","0","-2.80","180","44","Considerable -","Considerable -","0","1.30","1","118","0","6","5","1","0","-1.80","",
"2018-02-06 12:00:00","Torridon","Cube","992608","630","70","32","Flank of South East ridge of Creag Dubh","-0.80","270.00","5.00","50","4 - Light Showers","1","90","6.00","0","0","-4.30","315","28","Considerable -","Considerable -","0","0.80","2","114","0","6","5","1","0","-1.80","",
"2018-02-05 12:00:00","Torridon","Cube","969593","670","24","27","Coire an Laoigh, Beinn Eighe","0.80","200.00","20.00","70","0 - None","1","49","9.00","0","0","-1.30","180","39","Moderate","Considerable -","0","0.20","4","114","0","6","5","1","0","-0.30","",
"2018-02-04 11:46:00","Torridon","AC","225730","827","128","25","North top, Beinn Liath Mhor Fannaich","-0.40","270.00","5.00","5","0 - None","0","139","15.00","0","0","-0.20","315","5","Moderate","Moderate","0","0.20","2","114","0","6","0","1","0","-1.20","",
"2018-02-03 11:09:00","Torridon","AC","156610","713","145","32","Creagan nan Laogh, Fionn Bheinn, Achnasheen","0.20","318.00","15.00","100","2 - Trace","0","98","7.00","0","0","-0.30","337","28","Moderate","Moderate","0","0.20","2","112","0","6","0","1","0","-0.20","",
"2018-02-02 11:10:00","Torridon","AC/GM","967593","741","80","30","Coire an Laoigh, Beinn Eighe","-0.20","124.00","2.00","95","0 - None","0","103","10.00","0","0","-1.10","0","11","Moderate","Considerable -","0","0.20","3","112","0","6","5","1","0","-0.40","",
"2018-02-01 11:18:00","Torridon","AC","962593","738","80","30","Coire an Laoigh, Beinn Eighe","-0.80","123.00","8.00","100","6 - Snow Showers","1","136","15.00","0","0","-1.30","0","46","Moderate","Moderate","0","0.70","2","106","0","6","5","1","0","-1.00","",
"2018-01-31 10:45:00","Torridon","SA","988607","742","60","38","Creag Dhub, Beinn Eighe","-3.00","160.00","15.00","100","8 - Snow","1","139","11.00","0","0","-5.00","220","34","Moderate","Considerable -","0","1.00","3","98","0","4","0","1","0","-1.00","",
"2018-01-30 11:15:00","Torridon","SA","967592","762","62","39","Coire an Laoigh, Beinn Eighe","0.00","230.00","10.00","100","6 - Snow Showers","1","77","13.00","0","0","0.00","220","48","Moderate","Moderate","0","1.00","3","92","0","4","0","2","0","-1.00","",
"2018-01-29 11:02:00","Torridon","AC","984634","604","55","26","Meall a' Giuthais","0.80","255.00","8.00","50","0 - None","0","57","10.00","0","0","-1.50","295","28","Low","Moderate","0","0.30","4","92","0","4","0","1","0","0.00","",
"2018-01-28 10:55:00","Torridon","AC","967593","739","76","26","Coire an Laoigh, Beinn Eighe","2.20","123.00","3.00","100","0 - None","0","56","8.00","0","1","2.20","225","22","Low","Moderate","0","0.00","2","92","0","4","0","2","0","0.00","",
"2018-01-27 11:34:00","Torridon","AC","786424","761","55","20","Sgurr a' Chaorachain, Applecross","2.70","300.00","16.00","100","4 - Light Showers","0","105","10.00","0","1","1.90","245","47","Low","Low","0","0.00","2","88","0","4","0","2","0","0.00","",
"2018-01-26 11:31:00","Torridon","AC","137604","691","132","21","Meall a' Chaorainn, Achnasheen","-0.20","179.00","3.00","0","0 - None","0","134","10.00","0","0","-1.20","157","19","Low","Moderate","0","0.30","2","88","0","4","0","1","0","0.00","",
"2018-01-25 10:45:00","Torridon","SA","967593","700","90","36","Coire an Laoigh, Beinn Eighe","-2.00","150.00","5.00","100","6 - Snow Showers","1","95","12.00","0","0","-2.00","220","14","Moderate","Moderate","0","1.00","4","82","0","4","0","1","0","-1.00","",
"2018-01-24 11:30:00","Torridon","SA","768433","575","20","28","Creag Ghorm, Bealach Na Ba","1.00","190.00","35.00","100","4 - Light Showers","1","60","5.00","0","1","-2.00","220","71","Moderate","Moderate","0","1.00","1","78","0","4","0","2","0","-1.00","",
"2018-01-23 12:35:00","Torridon","SA","774424","604","80","22","Sgurr a Chaorachain","2.00","190.00","25.00","100","2 - Trace","0","35","18.00","0","1","1.00","220","34","Moderate","Moderate","0","1.00","2","76","0","4","0","2","0","-1.00","",
"2018-01-22 10:57:00","Torridon","AC","245770","615","105","22","Meall Leacachain, Fannaichs","2.40","52.00","4.00","95","0 - None","0","144","10.00","0","0","1.40","270","40","Moderate","Moderate","0","0.00","2","76","0","4","0","1","0","0.00","Isothermic snowpack.",
"2018-01-21 11:23:00","Torridon","AC","967593","716","82","26","Coire an Laoigh, Beinn Eighe","-3.20","74.00","2.00","100","0 - None","0","115","35.00","0","0","-3.70","157","10","Moderate","Moderate","0","1.40","1","76","0","4","0","1","0","-4.60","",
"2018-01-20 11:27:00","Torridon","AC","914568","511","76","25","Tuill Bhain, Liathach","0.10","0.00","0.00","70","0 - None","0","57","40.00","0","0","-2.60","293","9","Considerable -","Considerable -","1011","0.30","2","76","0","4","5","1","0","-0.50","",
"2018-01-19 11:39:00","Torridon","AC","970593","618","52","34","Coire an Laoigh, Beinn Eighe","-2.20","162.00","8.00","100","6 - Snow Showers","1","81","30.00","0","0","-3.30","225","22","Considerable -","Considerable -","0","0.60","2","70","0","4","5","1","0","-2.50","",
"2018-01-18 11:15:00","Torridon","SA","967593","749","90","30","Coire an Laoigh, Beinn Eighe","-3.00","270.00","6.00","100","10 - Heavy Snow","1","500","30.00","0","0","-5.00","270","26","Considerable -","Considerable -","0","1.00","3","60","0","4","0","1","0","-4.00","",
"2018-01-17 11:10:00","Torridon","SA","992607","600","100","36","Creag Dhub, Beinn Eighe","-3.00","280.00","25.00","100","10 - Heavy Snow","1","79","23.00","0","0","-5.00","290","42","Moderate","Considerable -","0","1.00","2","50","0","4","0","1","0","-4.00","",
"2018-01-16 11:10:00","Torridon","SA","967594","775","90","32","Coire an Laoigh, Beinn Eighe","-5.00","270.00","25.00","100","8 - Snow","1","68","10.00","0","0","-7.00","220","42","Moderate","Moderate","0","1.00","2","42","0","4","0","1","0","-3.00","",
"2018-01-15 14:57:00","Torridon","AC","245770","602","80","31","Meall Leacachain, Fannaichs","-0.10","252.00","2.00","60","0 - None","0","65","15.00","0","0","-1.30","270","30","Low","Moderate","0","0.00","4","42","0","4","0","1","0","0.00","",
"2018-01-14 10:32:00","Torridon","AC","777425","643","351","38","Sgurr a' Chaorachain, Applecross.","1.60","194.00","28.00","100","2 - Trace","0","53","15.00","0","0","1.10","180","34","Low","Low","0","0.00","2","40","0","3","0","1","0","0.00","",
"2018-01-13 10:58:00","Torridon","AC","968594","707","124","25","Coire an Laoigh, Beinn Eighe.","0.80","81.00","6.00","100","0 - None","0","44","5.00","0","0","0.60","90","23","Low","Low","0","0.30","1","40","0","3","0","2","0","-0.50","",
"2018-01-12 11:17:00","Torridon","AC","983435","628","347","18","Meall a' Ghiuthais","-0.10","164.00","5.00","80","0 - None","0","45","10.00","0","0","1.10","135","9","Low","Low","0","0.90","3","40","0","3","0","1","0","0.00","",
"2018-01-11 10:30:00","Torridon","Cube","965594","886","210","32","Coire nan Clach","-0.70","20.00","5.00","0","0 - None","0","73","7.00","0","0","0.70","120","5","Low","Low","0","2.00","1","40","0","3","0","1","0","-4.10","",
"2018-01-10 11:30:00","Torridon","Cube","938597","600","200","28","Coire Liath Mhor, Liathach","5.00","0.00","0.00","75","2 - Trace","0","42","15.00","0","1","1.30","225","9","Low","Low","0","0.10","1","38","0","3","0","1","0","-0.10","",
"2018-01-09 12:00:00","Torridon","Cube","965594","670","150","28","Coire an Laoigh, Beinn Eighe","0.70","120.00","15.00","0","0 - None","0","38","8.00","0","0","3.40","120","19","Moderate","Moderate","0","0.80","1","38","0","3","0","1","0","0.00","",
"2018-01-08 11:16:00","Torridon","AC","939595","502","220","26","Coinneach Mhor, Beinn Eighe","3.50","94.00","5.00","60","0 - None","0","42","0.00","0","0","-0.40","135","10","Moderate","Moderate","0","1.40","2","38","0","3","0","1","0","-2.80","",
"2018-01-07 11:13:00","Torridon","AC","966597","943","192","28","Spidean Coire nan Clach, Beinn Eighe.","-5.30","204.00","5.00","50","0 - None","0","85","10.00","0","0","-2.90","203","22","Moderate","Moderate","0","1.80","1","38","0","3","10","1","0","-6.70","",
"2018-01-06 11:21:00","Torridon","AC","981634","711","140","31","Meall a' Ghiuthais","-3.60","34.00","12.00","60","0 - None","0","43","10.00","0","0","-3.20","45","8","Moderate","Moderate","0","1.90","4","38","0","3","0","1","0","-2.40","Steep temperature gradient with low air/snow surface temps and shallow snowpack.",
"2018-01-05 11:36:00","Torridon","AC","968594","748","127","23","Coire an Laoigh, Beinn Eighe","-1.10","105.00","7.00","100","2 - Trace","1","65","5.00","0","0","-1.60","90","22","Moderate","Moderate","0","0.40","2","36","0","3","0","1","0","-0.60","",
"2018-01-04 11:30:00","Torridon","Cube","993607","520","80","27","Creag Dhubh, Beinn Eighe","0.90","0.00","0.00","100","0 - None","0","47","17.00","0","0","-1.60","90","19","Moderate","Moderate","0","0.20","2","36","0","3","0","1","0","0.00","",
"2018-01-03 11:30:00","Torridon","Cube","943594","450","200","17","Coinneach Mhor, Beinn Eighe","3.00","0.00","0.00","100","2 - Trace","0","47","17.00","0","0","1.10","180","15","Moderate","Moderate","0","0.00","2","34","0","3","0","1","0","-0.10","",
"2018-01-02 12:00:00","Torridon","Cube","973594","600","120","27","Coire an Laoigh, Beinn Eighe","0.50","10.00","15.00","100","4 - Light Showers","1","45","11.00","0","0","-1.00","135","14","Moderate","Moderate","0","0.50","1","30","0","3","0","1","0","-0.20","",
"2018-01-01 11:23:00","Torridon","AC","141765","601","239","34","Meall an-t-Sithe, Fain, Fannaichs","0.00","292.00","9.00","90","0 - None","0","45","10.00","0","0","-0.60","360","16","Moderate","Moderate","0","0.90","3","30","0","3","0","1","0","-2.00","",
"2017-12-31 11:06:00","Torridon","AC","968593","706","113","24","Coire an Laoigh, Beinn Eighe.","0.80","253.00","8.00","100","0 - None","1","50","15.00","0","0","-0.20","270","23","Moderate","Moderate","0","0.50","1","30","0","2","0","1","0","-0.80","",
"2017-12-30 11:09:00","Torridon","AC","939586","536","272","17","Choire Dhuibh Bhig, Liathach","1.10","330.00","5.00","80","2 - Trace","0","47","15.00","0","0","-0.60","157","14","Moderate","Moderate","0","1.30","1","28","0","2","0","1","0","-3.00","",
"2017-12-29 11:36:00","Torridon","AC","970592","657","132","32","Stuc Coire an Laoigh, Beinn Eighe","-3.60","60.00","16.00","100","0 - None","1","41","20.00","0","0","-4.10","90","23","Considerable -","Considerable -","0","1.80","3","28","0","2","5","1","0","-4.30","",
