Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments
"2011-03-11 15:28:00","Southern Cairngorms","AD/KB","186814","930","155","23","Coire Kander","-1.50","270.00","20.00","95","6 - Snow Showers","1","210","20.00","","0","-2.60","","","Considerable -","Considerable -","3011","0.00","2","250","6","10","0","1","","-3.30","Avalanche activity noted in Coire Kander",
"2011-03-10 15:49:00","Southern Cairngorms","AD CB","296044","620","110","26","","0.00","295.00","20.00","95","8 - Snow","1","60","18.00","","0","-1.80","","","Considerable -","Considerable -","4400","0.00","3","244","8","10","0","2","","0.00","Some 50cm foot penetrations noted",
"2011-03-09 11:45:00","Southern Cairngorms","KG/KB","135085","790","30","45","E side Dubh Choire","-1.30","280.00","5.00","70","4 - Light Showers","1","220","25.00","","0","-4.10","","","Considerable -","Considerable -","","0.00","3","236","6","10","5","","","-2.40","nil",
"2011-03-08 12:15:00","Southern Cairngorms","KG/CB","247858","950","310","33","Black Spout, Lochnagar","0.80","310.00","15.00","100","6 - Snow Showers","1","300","1.00","","0","0.20","250","71","Moderate","Considerable -","0","0.00","1","230","6","10","5","1","","0.00","nil",
"2011-03-07 11:45:00","Southern Cairngorms","KG/DM","163783","850","245","25","Glas Choire","0.30","230.00","15.00","100","0 - None","0","60","0.00","","0","-0.90","","","Low","Considerable -","0","0.00","1","224","2","10","0","1","","0.00","nil",
"2011-03-06 11:15:00","Southern Cairngorms","AD/CB","248860","875","150","40","Lochnagar, below West side","3.50","160.00","5.00","5","0 - None","0","250","20.00","","0","-2.70","","","Low","Low","0","0.00","2","222","0","10","0","2","","0.00","Mostly coarse grained MF, some remnant dry RG, quickly going MF when exposed",
"2011-03-05 13:15:00","Southern Cairngorms","CB DM","123776","870","108","36","Carn nan Sac","2.30","110.00","3.00","95","0 - None","0","58","10.00","4","0","1.80","","","Low","Low","0","0.00","3","222","","10","","1","","0.00","nil",
"2011-03-04 13:00:00","Southern Cairngorms","AD  C","159767","957","320","28","Glas Maol, west wall","2.00","320.00","10.00","50","0 - None","0","250","10.00","5","0","2.50","","","Low","Low","0","0.00","1","222","0","10","0","2","","0.00","Isothermal, some very coarse grain MF",
"2011-03-03 12:30:00","Southern Cairngorms","AD CB","128783","810","310","28","Loch Vrotachan","2.40","","0.00","100","0 - None","0","160","10.00","2","0","1.30","","","Low","Low","0","0.00","2","222","","10","0","2","","0.00","",
"2011-03-02 12:30:00","Southern Cairngorms","AD KB","018980","1130","65","23","Derry Cairngorm","0.00","225.00","30.00","50","0 - None","0","85","0.00","","0","1.30","","","Low","Low","0","0.00","2","222","0","10","0","2","","-0.20","Air temp rose in late PM",
"2011-03-01 12:20:00","Southern Cairngorms","AD CB","205845","950","320","27","Carn an Sagairt Mor","2.00","160.00","5.00","5","0 - None","0","300","0.00","","0","4.90","","","Low","Low","0","0.00","2","222","0","10","0","2","","-1.40","",
"2011-02-28 12:30:00","Southern Cairngorms","AD CD","170767","983","90","32","Caen Lochanl","1.20","245.00","5.00","5","","1","250","7.00","","0","-0.10","","","Moderate","Moderate","0","0.00","2","222","0","8","0","2","","-1.40","surface hoar noted in area",
"2011-02-27 12:48:00","Southern Cairngorms","AD/CD","127785","800","140","20","Loch Vrotochan area","2.30","320.00","20.00","55","6 - Snow Showers","1","250","2.00","1","0","-1.10","","","Moderate","Moderate","0","0.00","2","222","6","8","0","2","","0.00","Isothermal, dusting of new",
"2011-02-26 11:30:00","Southern Cairngorms","AD CB","258838","900","60","30","Ghlas-uillt","0.70","280.00","15.00","50","0 - None","0","200","10.00","","0","-0.20","","","Moderate","Moderate","0","0.00","2","216","0","8","0","2","","0.00","Surface crust shear noted",
"2011-02-25 11:35:00","Southern Cairngorms","AD KB MC","249863","960","143","37","Lochnagar, NW ridge","3.80","220.00","30.00","70","0 - None","0","200","10.00","","1","3.90","","","Moderate","Considerable -","0","0.00","3","216","","8","0","2","","0.00","Isothermal, old avalanche activity observed",
"2011-02-24 12:00:00","Southern Cairngorms","AD LS RS","133793","900","60","37","Carn Aosda","3.60","200.00","20.00","100","4 - Light Showers","0","120","10.00","5","1","4.20","","","Moderate","Moderate","4400","0.00","2","210","","8","0","2","","0.00","Isothermal snowpack",
"2011-02-23 15:37:00","Southern Cairngorms","AD PL","261857","1000","30","22","Lochnagar","3.70","270.00","30.00","100","","0","150","5.00","10","1","2.80","","","Considerable -","Considerable -","","0.00","1","206","","8","0","2","","0.00","Slush and dry snow existing side by side",
"2011-02-22 11:30:00","Southern Cairngorms","AD  PL","173803","910","300","22","Carn an Tuirc","0.00","160.00","10.00","100","0 - None","0","99","5.00","1","0","-0.90","","","Considerable -","High","4400","0.00","1","206","0","8","1","1","","-1.10","Fair to good stability indicated",
"2011-02-21 12:15:00","Southern Cairngorms","MC/SA","128739","850","300","26","Carn Aosda","-3.00","140.00","20.00","100","2 - Trace","1","154","5.00","","0","-3.80","140","26","Considerable +","Considerable +","8800","0.00","1","206","2","","","2","","-3.50","",
"2011-02-20 12:15:00","Southern Cairngorms","BM/RT/SA","227829","800","360","34","Creag an Dubh Loch","-1.00","130.00","15.00","100","2 - Trace","1","91","30.00","","0","-2.50","180","26","Considerable -","Considerable +","8800","0.00","3","204","2","8","","1","","-1.00","Poor Viz day",
"2011-02-19 13:00:00","Southern Cairngorms","AD CL +2","137782","670","10","48","Glenshee Ski Centre,","-1.00","250.00","20.00","100","10 - Heavy Snow","1","99","40.00","","0","-3.00","","","High","High","8800","0.00","3","202","10","8","0","1","","-0.70","Easy cornice break pulled out storm snow",
"2011-02-18 13:00:00","Southern Cairngorms","AD MC","","25885","330","35","Lochnagar","-1.70","140.00","25.00","100","6 - Snow Showers","1","155","30.00","15","0","-1.90","","","Considerable -","High","4400","0.00","2","192","6","8","10","1","","-1.50","note bureid surface hoar, easy shear",
"2011-02-17 12:00:00","Southern Cairngorms","AD  MD","16076","1000","290","30","Glas Maol, head wall west","-1.40","100.00","15.00","100","0 - None","1","99","7.00","3","0","-1.40","","","Considerable -","Considerable -","4400","0.00","3","186","0","8","1","1","","-3.00","SH noted at 950m in isolated locations",
"2011-02-16 12:15:00","Southern Cairngorms","AD CB","175808","915","310","18","Carn Tuirc, old tow","0.00","80.00","10.00","100","6 - Snow Showers","1","99","4.00","2","0","-0.60","","","Considerable -","Considerable -","4400","0.00","1","186","6","8","1","1","","-0.90","",
"2011-02-15 12:45:00","Southern Cairngorms","AD","257857","950","300","20","Lochnagar","-2.10","120.00","40.00","100","6 - Snow Showers","1","40","10.00","4","0","-4.70","","","Considerable -","Considerable -","111","0.00","4","180","6","8","1","1","","-2.10","Highly variable snowpack conditions by aspect and elevation",
"2011-02-14 13:00:00","Southern Cairngorms","AD","135793","900","65","25","Carn Aosda","-1.60","185.00","15.00","100","8 - Snow","1","200","2.00","1","0","-1.20","","","Moderate","Considerable +","4400","0.00","4","174","8","6","1","1","","-0.20","No clean shears",
"2011-02-13 12:00:00","Southern Cairngorms","AD","257857","900","320","30","Lochnagar,","-1.40","140.00","15.00","100","10 - Heavy Snow","1","50","20.00","","0","-1.30","","","Considerable -","Considerable -","8800","0.00","2","166","10","6","1","1","","-1.50","nil",
"2011-02-12 11:45:00","Southern Cairngorms","AD","166774","950","280","43","Glas Choire, headwall (on piste)","-1.30","160.00","5.00","85","10 - Heavy Snow","1","50","20.00","4","0","-1.30","","","Considerable -","High","880","0.00","2","156","10","6","0","1","","-1.70","Reasonably well bonded storm snow",
"2011-02-11 12:25:00","Southern Cairngorms","AD  PN","180812","950","320","18","Tuirc/Kander","-1.90","110.00","20.00","100","0 - None","0","20","0.00","","0","-2.50","","","Low","Considerable -","0","0.00","0","146","","6","0","1","","-2.60","couldn't dig any deeper in ice",
"2011-02-10 11:00:00","Southern Cairngorms","PN/AH","085989","1055","135","40","Beinn a Bhuird","1.00","","","40","0 - None","0","200","8.00","","0","-1.40","","","Moderate","Considerable -","0","0.00","4","146","0","","","","2","-0.80","",
"2011-02-09 15:17:00","Southern Cairngorms","PN","251857","910","79","33","Lochnagar","-0.10","118.00","10.00","100","","0","90","17.00","","1","-0.60","","","Considerable -","Moderate","4400","0.00","3","146","","","","2","3","-1.30","",
"2011-02-08 12:00:00","Southern Cairngorms","AD","170768","1020","90","20","Glas Maol East","-2.30","280.00","7.00","100","0 - None","1","70","10.00","4","0","-3.00","","","Considerable -","High","1011","0.00","3","146","0","6","0","1","","-3.40","Easy shear at old crust/new snow interface",
"2011-02-07 12:30:00","Southern Cairngorms","AD","155772","870","180","27","Meal Odhar","-2.40","360.00","30.00","100","10 - Heavy Snow","1","100","75.00","25","0","-3.00","","","Considerable +","High","4400","0.00","4","146","10","6","0","1","","-2.00","Very fragile 1m new weakly bonded slab",
"2011-02-06 12:00:00","Southern Cairngorms","AD","132793","900","70","37","Carn Aosda","-0.70","230.00","10.00","100","2 - Trace","0","100","2.00","0","0","-1.60","","","Moderate","Considerable -","0","0.00","3","136","2","6","0","2","","-0.40","Still some dry snow in the snowpack",
"2011-02-05 12:00:00","Southern Cairngorms","AD/CB","262858","915","140","20","Meikle Pap & Inner corrie","-1.00","280.00","15.00","50","2 - Trace","0","65","0.00","0","1","-1.50","","","Considerable -","Considerable -","5011","0.00","4","134","2","6","0","2","","-1.50","Several avalanches observed in Lochnagar corrie, running to 100m from loch.",
"2011-02-04 12:20:00","Southern Cairngorms","AD CB","134793","900","60","30","Carn Aosda","-2.40","225.00","20.00","100","10 - Heavy Snow","1","140","50.00","20","0","-2.80","","","High","Considerable -","8800","0.00","2","132","10","6","5","1","","-2.50","Storm snow instability",
"2011-02-03 11:35:00","Southern Cairngorms","AD KB","132793","890","60","30","Carn Aosda","-3.50","200.00","18.00","40","6 - Snow Showers","1","60","25.00","15","0","-4.40","","","Considerable -","Considerable -","0","0.00","3","122","6","6","5","1","","-5.00","Note easy shears in  new soft slab",
"2011-02-02 11:00:00","Southern Cairngorms","PN","170769","980","100","35","Glas Maol E side","1.50","180.00","20.00","100","0 - None","0","75","3.00","","1","3.30","","","Moderate","Considerable -","0","0.00","4","116","","","","2","","-0.80","",
"2011-02-01 11:40:00","Southern Cairngorms","PN","249856","946","30","31","Lochnagar Corrie,Shadow","-1.50","348.00","5.00","30","4 - Light Showers","1","170","7.00","","0","2.00","","","Considerable -","Considerable -","0","0.00","3","116","4","","","1","","-0.50","",
"2011-01-31 11:35:00","Southern Cairngorms","AD/PN","023951","860","110","30","Carn Crom","1.30","220.00","20.00","100","2 - Trace","0","80","6.00","","0","1.00","","","Moderate","Considerable -","0","0.00","3","112","6","","","2","","","Still signs of a winter snowpack.",
"2011-01-30 12:00:00","Southern Cairngorms","AD","135793","900","320","20","Carn Aosda","-4.00","190.00","10.00","100","6 - Snow Showers","1","","1.00","","0","-4.50","","","Moderate","Considerable -","0","0.00","4","106","6","4","10","1","","-2.50","Some rounding mixed forms just below ice",
"2011-01-29 12:25:00","Southern Cairngorms","AD/AM/CH","244863","1100","30","30","Lochnagar, just NW of top","-1.50","40.00","5.00","100","2 - Trace","1","","0.00","","0","-1.00","","","Moderate","Considerable -","0","0.00","3","100","2","4","1","1","","-3.50","Still cold in snowpack, moderate TG at top",
"2011-01-28 10:30:00","Southern Cairngorms","AD KB","250863","950","110","35","Lochnagar, NE ridge","-2.00","270.00","5.00","0","0 - None","0","","2.00","","0","-5.60","","","Low","Moderate","0","0.00","4","98","0","4","1","1","","-4.00","widespread SH on very hard snow ice",
"2011-01-27 12:45:00","Southern Cairngorms","KM","157772","890","220","28","Meall Odhar","-1.90","110.00","3.00","10","4 - Light Showers","0","195","8.00","","0","-2.50","90","5","Moderate","Moderate","0","0.00","2","98","4","4","0","1","","-2.70","",
"2011-01-26 11:00:00","Southern Cairngorms","BF","134775","890","230","14","The Cairnwell","-2.10","40.00","10.00","100","2 - Trace","1","120","1.00","","0","-2.20","334","35","Low","Moderate","0","0.00","3","94","2","4","0","1","","-0.30","Snowpit dug in location of deepest accumulations of new snow.",
"2011-01-25 11:40:00","Southern Cairngorms","BF","158761","900","300","30","SW side of Glas Moal","1.10","310.00","10.00","100","0 - None","0","64","0.00","","1","1.10","309","34","Low","Moderate","0","0.00","1","92","0","4","0","2","","0.00","",
"2011-01-24 11:30:00","Southern Cairngorms","AD BF KB","135775","880","35","30","Cairnwell","0.70","310.00","15.00","100","2 - Trace","0","80","1.00","","0","-0.10","313","28","Low","Moderate","0","0.00","2","92","2","4","0","1","","0.00","",
"2011-01-23 12:45:00","Southern Cairngorms","AD CB","290032","600","140","48","Coire an t-Slugain","3.30","315.00","5.00","100","0 - None","0","100","10.00","","0","0.70","348","29","Low","Low","0","0.00","3","90","0","4","0","2","","0.00","",
"2011-01-22 13:00:00","Southern Cairngorms","AD CB RS","120770","900","50","33","Carn nan Sac","0.00","350.00","5.00","5","","0","56","10.00","3","0","1.20","332","22","Low","Low","0","0.00","2","90","0","4","0","0","","-1.30","No shears.",
"2011-01-21 11:00:00","Southern Cairngorms","AD KB","251864","920","110","23","West ridge Lochnagar","2.00","310.00","10.00","65","0 - None","0","120","1.00","","0","0.20","315","18","Low","Moderate","0","0.00","2","90","","4","0","1","","-2.00","",
"2011-01-20 11:45:00","Southern Cairngorms","AD +BMRT","087988","1020","150","30","Beinn a Bhuird","-2.00","340.00","5.00","0","0 - None","0","200","3.00","1","0","-1.00","248","10","Low","Low","0","0.00","2","90","0","4","0","1","","-3.50","Note soft MF at negative temp in snowpack.",
"2011-01-19 11:30:00","Southern Cairngorms","SA","173764","980","80","34","Glas Maol","-1.50","286.00","30.00","98","0 - None","1","143","10.00","","0","1.20","300","28","Low","Low","0","0.00","3","90","","4","","1","","-1.00","",
"2011-01-18 13:00:00","Southern Cairngorms","MC/DM/SA","185805","920","40","38","Coire Loch Kander","-1.00","270.00","20.00","75","0 - None","1","82","13.00","","0","-1.80","278","35","Moderate","Moderate","0","0.00","2","90","","4","","","","-1.00","",
"2011-01-17 12:10:00","Southern Cairngorms","SA","169779","910","94","30","Gllas  Maol","-2.00","260.00","25.00","80","2 - Trace","1","85","14.00","","0","-1.30","247","38","Low","Moderate","","0.00","3","90","","4","","","0","-1.00","",
"2011-01-16 12:22:00","Southern Cairngorms","AD","128782","820","320","20","Loch Vrotachan","2.00","215.00","30.00","100","","0","60","10.00","3","1","1.60","225","36","Moderate","Low","0","0.00","1","88","0","4","0","2","","0.00","Coarser grained melt-freeze snow pack, still reaonably bonded (not mush)",
"2011-01-15 12:20:00","Southern Cairngorms","CB KB AD","293848","625","115","35","Ant Sron","5.00","200.00","20.00","100","","0","300","15.00","","1","4.10","","","Moderate","Moderate","4400","0.00","2","88","","4","0","2","","0.00","Strong deeper snowpack, some surface instability.",
"2011-01-14 13:00:00","Southern Cairngorms","AD","258857","1000","70","23","Meikle Pap","2.00","330.00","30.00","100","","0","220","5.00","3","1","1.40","","","Moderate","Considerable +","","0.00","1","88","","3","0","2","","0.00","Isothermal snowpack. Some rain channels.",
"2011-01-13 12:00:00","Southern Cairngorms","SA/ AD","117827","810","100","46","Sgor Mor","3.00","270.00","30.00","100","4 - Light Showers","0","200","15.00","","1","2.00","270","35","Considerable -","Considerable -","10041","0.00","1","88","4","3","0","1","","0.00","Fracture line profile",
"2011-01-12 11:55:00","Southern Cairngorms","SA","131793","900","25","29","Carn Aosda","0.50","235.00","35.00","95","4 - Light Showers","1","120","9.00","","0","-3.80","235","40","Considerable -","Considerable -","4400","0.00","3","84","","3","","2","","-3.50","nil",
"2011-01-11 11:45:00","Southern Cairngorms","SA","179774","900","156","30","Cragie Glasalt","-3.00","360.00","25.00","60","2 - Trace","1","60","11.00","","0","-4.90","360","","Considerable -","Considerable -","4400","0.00","2","80","6","3","","1","","-1.00","nil",
"2011-01-10 12:30:00","Southern Cairngorms","SA / AD","137792","885","60","32","Cairn Aosda","-0.50","250.00","5.00","100","6 - Snow Showers","1","100","8.00","","0","-2.10","247","","Considerable -","Considerable +","8800","0.00","2","72","","3","","1","","-2.00","nil",
"2011-01-09 11:00:00","Southern Cairngorms","AD","260857","900","90","20","Meikle Pap","-5.00","275.00","30.00","100","6 - Snow Showers","1","30","5.00","3","0","-3.90","","","Considerable -","High","1012","0.00","1","66","","3","0","1","","-5.00","Loads of snow transport action.",
"2011-01-08 13:10:00","Southern Cairngorms","AD JR","170770","950","90","23","Caen Lochan glen","-7.00","330.00","15.00","5","6 - Snow Showers","1","40","10.00","3","0","-4.90","","","Considerable -","Considerable -","0","0.00","3","60","6","3","10","1","","-4.00","Thin snowpack zone with overnight snow on surface, note depth hoar.",
"2011-01-07 12:35:00","Southern Cairngorms","AD AL PL","157813","780","170","41","Carn Dubh","-4.00","260.00","5.00","40","0 - None","1","105","10.00","3","0","-7.20","","","Considerable -","Considerable -","0","0.00","3","54","0","3","10","1","","-4.00","Still some recognizable mixed forms",
"2011-01-06 11:45:00","Southern Cairngorms","SA  AD","268843","900","100","28","Little Pap","-6.00","280.00","15.00","5","6 - Snow Showers","1","200","10.00","2","0","-7.20","290","35","Considerable -","Considerable -","0","0.00","1","54","6","3","5","1","","-8.00","More extensive snow cover on S aspect neve.",
"2011-01-05 11:30:00","Southern Cairngorms","SA AM","171770","990","80","29","Craige Doubs","-4.00","260.00","16.00","100","4 - Light Showers","1","123","27.00","","0","-3.70","260","18","Considerable -","Considerable -","440","0.00","2","48","","3","","1","","-5.00","",
"2011-01-04 11:45:00","Southern Cairngorms","SA MC","136792","900","50","37","Carn A","-0.90","210.00","15.00","100","4 - Light Showers","1","81","11.00","","0","-1.10","247","17","","Considerable -","4400","0.00","2","44","","","","2","","-1.60","Facets noted",
"2011-01-03 12:05:00","Southern Cairngorms","SA","161771","950","40","30","Meall Odhar","-2.80","240.00","25.00","100","4 - Light Showers","1","201","2.00","","0","-2.80","270","30","Considerable -","Considerable -","4400","0.00","2","40","4","3","","1","","-2.70","Facets observed",
"2011-01-02 12:10:00","Southern Cairngorms","AD  ML","","","170","10","Cairnwell","-5.10","350.00","10.00","100","4 - Light Showers","1","50","5.00","","0","","","","Moderate","Considerable -","0","0.00","2","36","4","2","10","1","","-2.50","Found a few roundign facets, no shears",
"2011-01-01 11:00:00","Southern Cairngorms","AD CB M","292043","720","140","12","Carn d'Bhacain","-3.20","360.00","10.00","100","4 - Light Showers","1","50","2.00","1","0","-5.00","335","34","Moderate","Considerable -","0","0.00","3","32","4","2","5","1","","-1.30","",
"2010-12-31 12:15:00","Southern Cairngorms","AD","171762","1000","175","28","Caen Lochan glen, near top of big gully","1.30","280.00","10.00","5","0 - None","0","140","3.00","1","1","","","","Moderate","Considerable -","0","0.00","2","28","","","","1","","0.00","No shears, no facets, no burieed surface hoar observed",
"2010-12-30 13:30:00","Southern Cairngorms","AD","262847","1000","120","20","Lochnagar, Cuidhe Crom","1.30","305.00","5.00","25","0 - None","0","40","3.00","2","0","","","","Considerable -","Considerable -","0","0.00","2","28","0","2","10","2","","-0.50","",
"2010-12-29 12:00:00","Southern Cairngorms","AD","135793","900","330","25","Carn Aosda","1.40","200.00","5.00","100","0 - None","0","120","15.00","5","1","","190","11","Considerable -","Considerable -","4400","0.00","3","28","0","2","10","2","","-0.50","Still cold temps in snowpack, no sign of buried SH. Please note there are no negative value in grain size (column E/extent)",
"2010-12-28 11:00:00","Southern Cairngorms","PN/SN","161771","950","40","35","Coire Fionn","-1.40","120.00","15.00","100","4 - Light Showers","1","125","20.00","","0","-1.20","","","Considerable -","Considerable +","4400","0.00","3","28","4","2","0","1","","-2.10","Nil",
"2010-12-27 11:15:00","Southern Cairngorms","PN/SN","160770","930","40","28","Coire Fionn","-3.20","180.00","8.00","100","0 - None","1","110","17.00","","0","-2.70","200","26","Considerable -","Considerable -","4400","0.00","3","24","0","2","5","1","","-3.70","Very poor visibility",
